name,main_category,category,address,city,postal,country,phone,place_id,cid,url,search_term,hours,rating,reviews_count,lat,lng,dine_in,takeout,vegetarian,alcohol,beer,coffee,breakfast,lunch,dinner,wifi,restroom,casual,family_friendly,tourists,reservations,cash_only
The Golden Eyes Restaurant & Cafe,Restaurant,Restaurant,"Nyatapola Temple, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 1-6620006,ChIJ-1gXvewb6zkRQSeG9pq3fK8,12645183729938343745,https://www.google.com/maps/search/?api=1&query=The%20Golden%20Eyes%20Restaurant%20%26%20Cafe&query_place_id=ChIJ-1gXvewb6zkRQSeG9pq3fK8,restaurant,9 AM to 10 PM,3.5,85,27.6715495,85.429344,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
Chiya & Cheers,Bar,Bar,"03 Bolachhen, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJtVcFSQAb6zkRBR1ek89Gres,16982307627228601605,https://www.google.com/maps/search/?api=1&query=Chiya%20%26%20Cheers&query_place_id=ChIJtVcFSQAb6zkRBR1ek89Gres,bar,,4.9,22,27.6703872,85.4281081,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
D'Ja Cafe & Sports Bar with Rooftop Restaurant,Sports bar,Sports bar,"MCCJ+Q2G, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 985-1189117,ChIJy_DKTa4a6zkR5Y5CiQWJ4gk,712282347948642021,https://www.google.com/maps/search/?api=1&query=D'Ja%20Cafe%20%26%20Sports%20Bar%20with%20Rooftop%20Restaurant&query_place_id=ChIJy_DKTa4a6zkR5Y5CiQWJ4gk,bar,,3.8,33,27.6719349,85.4300687,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Namaste Restaurant,Family restaurant,Family restaurant,"5 Taumadhi, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 986-1287045,ChIJXY_iq68a6zkRCbRb4lbA3XQ,8421098357650076681,https://www.google.com/maps/search/?api=1&query=Namaste%20Restaurant&query_place_id=ChIJXY_iq68a6zkRCbRb4lbA3XQ,breakfast restaurant,8 AM to 10 PM,3.9,209,27.6713046,85.4294878,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0
J block,Breakfast restaurant,Breakfast restaurant,"MCCQ+9MM, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJf5dgRgAF6zkRoJSKSpnm4Es,5467623493682762912,https://www.google.com/maps/search/?api=1&query=J%20block&query_place_id=ChIJf5dgRgAF6zkRoJSKSpnm4Es,breakfast restaurant,,0.0,0,27.6709633,85.4391693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dinesh Dai ko Chya Pasal tatha Juju Dhau,Restaurant,Restaurant,"MCFP+F42, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJlyFSGocb6zkRTvOVAn0aU3c,8598245237797024590,https://www.google.com/maps/search/?api=1&query=Dinesh%20Dai%20ko%20Chya%20Pasal%20tatha%20Juju%20Dhau&query_place_id=ChIJlyFSGocb6zkRTvOVAn0aU3c,restaurant,,5.0,4,27.6736076,85.4353107,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gopal Dai Ko Chya Pasal,Nepalese restaurant,Nepalese restaurant,"Dattatraya Temple, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJ3WHYkIQb6zkRBMQgwouUR_M,17530143402541237252,https://www.google.com/maps/search/?api=1&query=Gopal%20Dai%20Ko%20Chya%20Pasal&query_place_id=ChIJ3WHYkIQb6zkRBMQgwouUR_M,breakfast restaurant,,5.0,2,27.6733399,85.4354511,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
Sekuwalaya,Bar,Bar,"MCCM+V6Q, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 970-4267828,ChIJEf__LQAb6zkRR38XXmaeHWU,7286153934657781575,https://www.google.com/maps/search/?api=1&query=Sekuwalaya&query_place_id=ChIJEf__LQAb6zkRR38XXmaeHWU,bar,,3.8,11,27.6723152,85.4328948,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Hungry Musician Terrace & Bhaktapur Workshop Residency,Musical club,Musical club,"Jaganathan road, Bhaktapur 44800, Nepal",Bhaktapur,,NP,+977 976-5159666,ChIJ6Umv5Osb6zkR9n2xsftbTPQ,17603546180060544502,https://www.google.com/maps/search/?api=1&query=Hungry%20Musician%20Terrace%20%26%20Bhaktapur%20Workshop%20Residency&query_place_id=ChIJ6Umv5Osb6zkR9n2xsftbTPQ,bar,,4.8,18,27.6721859,85.43032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parin Liquor shop,Bar,Bar,"MCFH+V48, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 985-1108360,ChIJpaGbIlcb6zkRfLID2Azxrac,12082578412770931324,https://www.google.com/maps/search/?api=1&query=parin%20Liquor%20shop&query_place_id=ChIJpaGbIlcb6zkRfLID2Azxrac,bar,,5.0,1,27.6746724,85.4278343,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Ghar no. 46,Bar,Bar,"MCFG+WWM, Bhaktapur 44800, Nepal",Bhaktapur,,NP,,ChIJy9l-ZgAb6zkR4q8nOc2q8tE,15128341896694837218,https://www.google.com/maps/search/?api=1&query=Ghar%20no.%2046&query_place_id=ChIJy9l-ZgAb6zkR4q8nOc2q8tE,bar,,0.0,0,27.6748464,85.4273098,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Ktm,Bar,Bar,"MCFG+WX2, Bhaktapur 44800, Nepal",Bhaktapur,,NP,+977 984-0346523,ChIJZVGdHwAb6zkR3Fos7zZV1Zw,11301032534385384156,https://www.google.com/maps/search/?api=1&query=Ktm&query_place_id=ChIJZVGdHwAb6zkR3Fos7zZV1Zw,bar,,0.0,0,27.674766,85.4273979,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Bal Bhai Newari Khaja Ghar,Fast food restaurant,Fast food restaurant,"MCFH+W4F, Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 984-1272368,ChIJgyjbEbAa6zkRLLFbkCwGU0M,4851228012078412076,https://www.google.com/maps/search/?api=1&query=Bal%20Bhai%20Newari%20Khaja%20Ghar&query_place_id=ChIJgyjbEbAa6zkRLLFbkCwGU0M,breakfast restaurant,7 AM to 9 PM,2.3,3,27.6748129,85.4278108,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1
Hotel Empire & Rooftop Restaurant,Restaurant,Restaurant,"Taumadhi Square, Nyatapola 44800, Nepal",Nyatapola,44800,NP,+977 986-0116645,ChIJEzE6_cAb6zkR1eFJ1T6DCU0,5551112321600446933,https://www.google.com/maps/search/?api=1&query=Hotel%20Empire%20%26%20Rooftop%20Restaurant&query_place_id=ChIJEzE6_cAb6zkR1eFJ1T6DCU0,breakfast restaurant,,4.1,116,27.6716687,85.4293462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jigme palgye enterprises,Restaurant,Restaurant,"Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,+977 986-1205550,ChIJxU5w-AMb6zkRxXe0CDnVhkI,4793753294318368709,https://www.google.com/maps/search/?api=1&query=jigme%20palgye%20enterprises&query_place_id=ChIJxU5w-AMb6zkRxXe0CDnVhkI,breakfast restaurant,,0.0,0,27.6738729,85.4272013,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
Manju Baha Hotel,Restaurant,Restaurant,"MCFM+WGR, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 976-7234014,ChIJj-2WDagb6zkRQwVya6igq7c,13234848575175918915,https://www.google.com/maps/search/?api=1&query=Manju%20Baha%20Hotel&query_place_id=ChIJj-2WDagb6zkRQwVya6igq7c,breakfast restaurant,,4.7,91,27.6747238,85.433787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Muglan Hotel & Thakali Restaurant,Restaurant,Restaurant,"MCFH+4HM Durbar Square, भक्तपुर 44800, Nepal",भक्तपुर,44800,NP,+977 1-5906558,ChIJTxenZwAb6zkRQ4IdLOfpewU,395166571411898947,https://www.google.com/maps/search/?api=1&query=Muglan%20Hotel%20%26%20Thakali%20Restaurant&query_place_id=ChIJTxenZwAb6zkRQ4IdLOfpewU,breakfast restaurant,,4.1,205,27.6728125,85.4289375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
khwapa chhen Guest House and Restaurant,Restaurant,Restaurant,"3, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 970-2654830,ChIJkTceiq8a6zkRSq1ETM8us2Y,7400310080572534090,https://www.google.com/maps/search/?api=1&query=khwapa%20chhen%20Guest%20House%20and%20Restaurant&query_place_id=ChIJkTceiq8a6zkRSq1ETM8us2Y,breakfast restaurant,,3.9,78,27.6721267,85.4273216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bhaktapur juju dhu pasal.,Restaurant,Restaurant,"MCFJ+5J9, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 984-1237184,ChIJXcYpEq4a6zkRaWr5vi1As38,9201769028869778025,https://www.google.com/maps/search/?api=1&query=bhaktapur%20juju%20dhu%20pasal.&query_place_id=ChIJXcYpEq4a6zkRaWr5vi1As38,restaurant,8 AM to 7 PM,4.0,1,27.6729218,85.4315966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rameshwor Khaja Ghar,Fast food restaurant,Fast food restaurant,"MCFG+GVW, MCGF+V4GBhaktapur 44800, Nepal",MCGF+V4GBhaktapur,44800,NP,,ChIJx-IbagAb6zkRg5dDkb2BZuk,16818272509647624067,https://www.google.com/maps/search/?api=1&query=Rameshwor%20Khaja%20Ghar&query_place_id=ChIJx-IbagAb6zkRg5dDkb2BZuk,restaurant,,5.0,1,27.6738731,85.4272014,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Ittchhen Tole -2,Restaurant,Restaurant,"MCFG+3FX, Bhaktapur 44800, Nepal",Bhaktapur,,NP,,ChIJRXrbDAAb6zkR9vTrxhFIMLg,13272187343049848054,https://www.google.com/maps/search/?api=1&query=Ittchhen%20Tole%20-2&query_place_id=ChIJRXrbDAAb6zkR9vTrxhFIMLg,restaurant,,4.0,1,27.6727421,85.4262308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The waffle spot,Fast food restaurant,Fast food restaurant,"Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 974-1802069,ChIJJ8MkC90b6zkRZZbGDxNugkA,4648398793547880037,https://www.google.com/maps/search/?api=1&query=The%20waffle%20spot&query_place_id=ChIJJ8MkC90b6zkRZZbGDxNugkA,restaurant,,5.0,1,27.6723074,85.426568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Heaven garden,Family restaurant,Family restaurant,"MCFG+WWM, Bhaktapur 44800, Nepal",Bhaktapur,,NP,+977 1-6619659,ChIJvxw0fAAb6zkRLKSNJ-LEj84,14884331769088025644,https://www.google.com/maps/search/?api=1&query=The%20Heaven%20garden&query_place_id=ChIJvxw0fAAb6zkRLKSNJ-LEj84,restaurant,,2.3,3,27.6748464,85.4273098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ravi Dai Newa Chhen (Dattatraya Khaja Ghar / दत्तात्रय खाजा घर),Restaurant,Restaurant,"Dattatraya Temple, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 985-1150974,ChIJh88yaZ4b6zkROuurZflbf_A,17329671017855707962,https://www.google.com/maps/search/?api=1&query=Ravi%20Dai%20Newa%20Chhen%20(Dattatraya%20Khaja%20Ghar%20%2F%20%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AF%20%E0%A4%96%E0%A4%BE%E0%A4%9C%E0%A4%BE%20%E0%A4%98%E0%A4%B0)&query_place_id=ChIJh88yaZ4b6zkROuurZflbf_A,barbecue restaurant,2 to 9 PM,3.9,80,27.6733346,85.4352088,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0
Narey's Café,Coffee shop,Coffee shop,"MC7G+R4C, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,,ChIJYUpsOAAb6zkRzayzf5HkG7U,13050275658800016589,https://www.google.com/maps/search/?api=1&query=Narey's%20Caf%C3%A9&query_place_id=ChIJYUpsOAAb6zkRzayzf5HkG7U,coffee shop,,5.0,5,27.6645571,85.4252743,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Coffee land,Coffee shop,Coffee shop,"Suryabinayak chok, Araniko Highway, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,+977 984-1114365,ChIJFQC68Z4b6zkR4bDA_WGhmQI,187358301753749729,https://www.google.com/maps/search/?api=1&query=Coffee%20land&query_place_id=ChIJFQC68Z4b6zkR4bDA_WGhmQI,coffee shop,7:30 AM to 10 PM,5.0,7,27.6655004,85.4251129,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
CoffeeStation&Bakery,Coffee shop,Coffee shop,"MC8F+6Q3, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,,ChIJcQP4MwAb6zkRdPK_LRru0NY,15479133715476509300,https://www.google.com/maps/search/?api=1&query=CoffeeStation%26Bakery&query_place_id=ChIJcQP4MwAb6zkRdPK_LRru0NY,coffee shop,,5.0,2,27.6654581,85.4243362,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Beans - The Coffee shop,Coffee shop,Coffee shop,"Ram Devi Complex, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,,ChIJTyCuhhob6zkRrVvjIYXZdIE,9328319894013565869,https://www.google.com/maps/search/?api=1&query=Beans%20-%20The%20Coffee%20shop&query_place_id=ChIJTyCuhhob6zkRrVvjIYXZdIE,coffee shop,7 AM to 8:30 PM,4.1,35,27.6672465,85.4260279,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
Ghising Khaja Ghar,Coffee shop,Coffee shop,"MC6F+QJM, Suryabinayak 44800, Nepal",Suryabinayak,,NP,+977 976-1645451,ChIJH8W3NwAR6zkRWJDUO0McLTM,3687634744978477144,https://www.google.com/maps/search/?api=1&query=Ghising%20Khaja%20Ghar&query_place_id=ChIJH8W3NwAR6zkRWJDUO0McLTM,coffee shop,,5.0,1,27.6619692,85.4240448,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Twayana Nasa: Chhe,Coffee shop,Coffee shop,"MC6F+V29, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,,ChIJ-97B2xgb6zkRWOWWMMbU85Q,10733156284637832536,https://www.google.com/maps/search/?api=1&query=Twayana%20Nasa%3A%20Chhe&query_place_id=ChIJ-97B2xgb6zkRWOWWMMbU85Q,coffee shop,,5.0,2,27.6620794,85.4220969,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Suraj's home,Coffee shop,Coffee shop,"MC7J+H45, Itabu Height-8, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,,ChIJe5mRTAAb6zkR7VhnGeTco8g,14457642101026281709,https://www.google.com/maps/search/?api=1&query=Suraj's%20home&query_place_id=ChIJe5mRTAAb6zkR7VhnGeTco8g,coffee shop,,0.0,0,27.6634284,85.4303185,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Carve Corner,Restaurant,Restaurant,"Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 986-0356866,ChIJ9S_s-OQb6zkRy02PdszYqzU,3867423077701733835,https://www.google.com/maps/search/?api=1&query=Carve%20Corner&query_place_id=ChIJ9S_s-OQb6zkRy02PdszYqzU,restaurant,7:30 AM to 10:30 PM,0.0,0,27.6738731,85.4272014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastakoti Khaja Ghar,Restaurant,Restaurant,"Big mart, Kamalbinayak, Bhaktapur 44800, Nepal",Bhaktapur,,NP,+977 974-5341476,ChIJS4nAsPMF6zkR_U2RUay5jZc,10920588821197311485,https://www.google.com/maps/search/?api=1&query=Bastakoti%20Khaja%20Ghar&query_place_id=ChIJS4nAsPMF6zkR_U2RUay5jZc,restaurant,8:30 AM to 8:30 PM,0.0,0,27.677067,85.4370221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anil Newari Khajaghar,Restaurant,Restaurant,"Bhaktapur 44800, Nepal",Bhaktapur,,NP,+977 984-1725274,ChIJ3e7NeD4b6zkRUbcMvwN63bg,13320937429340567377,https://www.google.com/maps/search/?api=1&query=Anil%20Newari%20Khajaghar&query_place_id=ChIJ3e7NeD4b6zkRUbcMvwN63bg,restaurant,9 AM to 9 PM,3.0,1,27.6759361,85.4229454,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Ittachen Bhaktapur,Family restaurant,Family restaurant,"MCFG+554, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJ4yWdWQAb6zkRNn7IQnEfxis,3154243160331812406,https://www.google.com/maps/search/?api=1&query=Ittachen%20Bhaktapur&query_place_id=ChIJ4yWdWQAb6zkRNn7IQnEfxis,restaurant,,0.0,0,27.6729221,85.4254375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baktapur,Nepalese restaurant,Nepalese restaurant,"MCFG+GVW, Suryabinayak 44800, Nepal",Suryabinayak,,NP,,ChIJV1NaHQAb6zkRBFX8390bw6M,11800306088400409860,https://www.google.com/maps/search/?api=1&query=Baktapur&query_place_id=ChIJV1NaHQAb6zkRBFX8390bw6M,restaurant,,0.0,0,27.6738731,85.4272014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunrise resturant and guest house,Asian restaurant,Asian restaurant,"MCFG+WWM, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJM4VaVQAb6zkRrnqRUuU9GGg,7500813234527632046,https://www.google.com/maps/search/?api=1&query=Sunrise%20resturant%20and%20guest%20house&query_place_id=ChIJM4VaVQAb6zkRrnqRUuU9GGg,restaurant,,0.0,0,27.6748464,85.4273098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newa Delights,Restaurant,Restaurant,"Bhaktapur 44800, Nepal",Bhaktapur,,NP,+977 984-1791278,ChIJ0xsKWMob6zkR257V2XWaRSw,3190125742018371291,https://www.google.com/maps/search/?api=1&query=Newa%20Delights&query_place_id=ChIJ0xsKWMob6zkR257V2XWaRSw,restaurant,10 AM to 9 PM,0.0,0,27.6726948,85.4246997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasi Restro & Baar,Restaurant,Restaurant,"Muldhoka, Nagarkot Rd, KATHMANDU 44800, Nepal",KATHMANDU,44800,NP,+977 985-1154188,ChIJaSqCrccb6zkRK9JphCOlCYU,9586374853798777387,https://www.google.com/maps/search/?api=1&query=Kasi%20Restro%20%26%20Baar&query_place_id=ChIJaSqCrccb6zkRK9JphCOlCYU,restaurant,,0.0,0,27.6766991,85.4350799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duwal Dai ko chiya pasal,Restaurant,Restaurant,"MCFF+G45, Cancer hospital road, Bhaktapur 44800, Nepal",Bhaktapur,,NP,,ChIJ_-vBWAAb6zkRT_elim8cFhE,1231202813525489487,https://www.google.com/maps/search/?api=1&query=Duwal%20Dai%20ko%20chiya%20pasal&query_place_id=ChIJ_-vBWAAb6zkRT_elim8cFhE,restaurant,,0.0,0,27.673771,85.4228499,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Swiss Tea House,Cafe,Cafe,"MC6F+V5J, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,+977 985-1149646,ChIJ2Z3wEwAb6zkR2AmRUqR8ncI,14023501859903310296,https://www.google.com/maps/search/?api=1&query=Swiss%20Tea%20House&query_place_id=ChIJ2Z3wEwAb6zkR2AmRUqR8ncI,tea and coffee shop,,5.0,4,27.6623983,85.4227701,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
K2 Coffee (Nepali Arabica Coffee Supplier),Coffee store,Coffee store,"Adrasha Road, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 976-1808157,ChIJb33GOs0b6zkRkNmcffL6M1M,5995411448356723088,https://www.google.com/maps/search/?api=1&query=K2%20Coffee%20(Nepali%20Arabica%20Coffee%20Supplier)&query_place_id=ChIJb33GOs0b6zkRkNmcffL6M1M,coffee store,,5.0,1,27.6642212,85.4337559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everest Bakery's Coffee Shop,Coffee store,Coffee store,"भक्तपुर, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,+977 984-9209304,ChIJz6mCUa4a6zkRwHYuWucYHP0,18238479972873172672,https://www.google.com/maps/search/?api=1&query=Everest%20Bakery's%20Coffee%20Shop&query_place_id=ChIJz6mCUa4a6zkRwHYuWucYHP0,coffee store,7 AM to 8 PM,4.1,7,27.6654263,85.4247885,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GK Coffee Cold Store,Coffee store,Coffee store,"MC9P+342, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJUbyUeasa6zkRjr4bZU3JEEA,4616410952300740238,https://www.google.com/maps/search/?api=1&query=GK%20Coffee%20Cold%20Store&query_place_id=ChIJUbyUeasa6zkRjr4bZU3JEEA,coffee store,7 AM to 8 PM,4.4,16,27.6676471,85.4352535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kumar Special Panipuri and Coffee Shop,Coffee shop,Coffee shop,"MC8Q+996, Jagati, Bhaktapur, Nepal",Bhaktapur,,NP,,ChIJXza_NgAF6zkRaKLexuHZ1nQ,8419156117143069288,https://www.google.com/maps/search/?api=1&query=Kumar%20Special%20Panipuri%20and%20Coffee%20Shop&query_place_id=ChIJXza_NgAF6zkRaKLexuHZ1nQ,coffee store,5 to 10 AM,5.0,1,27.665906,85.4383846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Relish MoMo Center,Momo restaurant,Momo restaurant,"ईताछें, Nagarkot Road, 44800, Nepal",Bhaktapur,44800,NP,+977 981-1352350,ChIJATWT56Qa6zkR7S1X0fA2Jqs,12332605037532884461,https://www.google.com/maps/search/?api=1&query=Relish%20MoMo%20Center&query_place_id=ChIJATWT56Qa6zkR7S1X0fA2Jqs,restaurant,8 AM to 8 PM,2.5,4,27.6722161,85.4241035,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Shriyanka Burger Hub,Restaurant,Restaurant,"MCFG+587, Durbar Square Road, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 984-3194680,ChIJjyPieAAb6zkRIuTbK40OS-4,17170834003769156642,https://www.google.com/maps/search/?api=1&query=Shriyanka%20Burger%20Hub&query_place_id=ChIJjyPieAAb6zkRIuTbK40OS-4,restaurant,,0.0,0,27.6729162,85.42575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durbar Restaurant & Burger Hub,Hamburger restaurant,Hamburger restaurant,"MCFF+4V3, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJrU_3IQAb6zkRAQ8fCHCrO-Q,16445926961934438145,https://www.google.com/maps/search/?api=1&query=Durbar%20Restaurant%20%26%20Burger%20Hub&query_place_id=ChIJrU_3IQAb6zkRAQ8fCHCrO-Q,restaurant,,0.0,0,27.6727348,85.4246806,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Suman cold store,Restaurant,Restaurant,"MCGF+Q4H, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJFbaNKfob6zkRfs05Y-BTKts,15792527266530577790,https://www.google.com/maps/search/?api=1&query=Suman%20cold%20store&query_place_id=ChIJFbaNKfob6zkRfs05Y-BTKts,restaurant,,0.0,0,27.6769336,85.42285,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Byasi khaja ghar,Fast food restaurant,Fast food restaurant,"MCGG+4QQ, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 982-3404259,ChIJ3S0SOgAb6zkRQpR1BrQdFeo,16867420638425748546,https://www.google.com/maps/search/?api=1&query=Byasi%20khaja%20ghar&query_place_id=ChIJ3S0SOgAb6zkRQpR1BrQdFeo,restaurant,,0.0,0,27.6753468,85.4269932,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Best uPVC Aluminium Doors and windows Nepal No.1( Nepal Number One Upvc) Nepal Indian - European-germany upvc colours Nepal,Door manufacturer,Door manufacturer,"Nekoshera, Timi-6, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 986-0476839,ChIJKwPw4hgb6zkRh2wJPmZzNXc,8589898747243752583,https://www.google.com/maps/search/?api=1&query=Best%20uPVC%20Aluminium%20Doors%20and%20windows%20Nepal%20No.1(%20Nepal%20Number%20One%20Upvc)%20Nepal%20Indian%20-%20European-germany%20upvc%20colours%20Nepal&query_place_id=ChIJKwPw4hgb6zkRh2wJPmZzNXc,restaurant,Closed,5.0,3,27.6738729,85.4272013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
momo center,Fast food restaurant,Fast food restaurant,"Taumadhi Square, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJ5XkWyGcb6zkR-bKlV4DXxJM,10647872365236957945,https://www.google.com/maps/search/?api=1&query=momo%20center&query_place_id=ChIJ5XkWyGcb6zkR-bKlV4DXxJM,restaurant,,0.0,0,27.6716806,85.4301006,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Komeda Cafe,Cafe,Cafe,"MC8F+5CR, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 984-1450128,ChIJM9yfkuEb6zkRp6JdD1TRCB8,2236267373954704039,https://www.google.com/maps/search/?api=1&query=Komeda%20Cafe&query_place_id=ChIJM9yfkuEb6zkRp6JdD1TRCB8,cafe,6 AM to 9 PM,4.8,9,27.6654822,85.4235039,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
ASALfood and beverage,Restaurant,Restaurant,"Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,+977 974-1807993,ChIJNVzeFHsR6zkRwFrRsqSJT0U,4994361852244875968,https://www.google.com/maps/search/?api=1&query=ASALfood%20and%20beverage&query_place_id=ChIJNVzeFHsR6zkRwFrRsqSJT0U,cafe,,4.5,8,27.6621394,85.4261398,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Yonjan,Restaurant,Restaurant,"MC7M+2F8, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,,ChIJscfveAAb6zkR37Xyvx3qb84,14875365507723343327,https://www.google.com/maps/search/?api=1&query=Yonjan&query_place_id=ChIJscfveAAb6zkR37Xyvx3qb84,cafe,,5.0,1,27.6625467,85.4336946,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
S & S Khaja Ghar & Sekuwa Corner,Cafe,Cafe,"MC7F+HH2, Suryabinayak 44800, Nepal",Suryabinayak,44800,NP,+977 981-3500962,ChIJtfUTegAb6zkR18g_WcsgkLI,12866820193145309399,https://www.google.com/maps/search/?api=1&query=S%20%26%20S%20Khaja%20Ghar%20%26%20Sekuwa%20Corner&query_place_id=ChIJtfUTegAb6zkR18g_WcsgkLI,cafe,6 AM to 9 PM,5.0,3,27.6641245,85.4240109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
