additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Parking_Free parking lot,additionalInfo_Service options_Drive-through,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Amenities_Gender-neutral restroom,info_Parking_Free parking lot,info_Service options_Drive-through,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi
,,,,True,"M9F7+MPG, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,4735364606151526026,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a1a8e7eaaa5:0x41b765052f9e868a,,10 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwU_tiMeS-L5Y-BzjlIuD1k2pIn-0b2WLYvAS5-4JG_xAUvXzc3ucOyeoj_yOP9xSIkBfV-BqU9u7wm4HazibEa9rpl3hzEcahRXaSxIaSXI7W_Is5OyIAIxgiv3v5Km-qbQvpiLA=w408-h725-k-no,6,,,,,True,False,/g/11c45sv9_3,en,27.6741774,85.3643236,27.6741774,85.3643236,27.6741774,85.3643236,0,Bank,Lumbini Bikas Bank,Kausaltar,Monday,10 AM to 5 PM,False,+977 1-6636113,+97716636113,ChIJpap-jhoa6zkRioaeLwVlt0E,ChIJpap-jhoa6zkRioaeLwVlt0E,44600,44600,,13,3.3,0,10,0,0,0,0,0,10,2025-11-14T10:20:47.728Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37098877360309,17z?hl=en",bank,bank,,M9F7+MPG,,0,False,Lumbini Bikas Bank,3.3,0,https://www.google.com/maps/search/?api=1&query=Lumbini%20Bikas%20Bank&query_place_id=ChIJpap-jhoa6zkRioaeLwVlt0E,0,,42.0,0,0
False,,,,True,"M9F8+V3J, Araniko Highway, Madhyapur Thimi 44800, Nepal",0,0,0,0,0,Bank,Bank,9489533295273484330,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a1a7fda05e9:0x83b198411d04a02a,,9:30 AM to 5:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSweuhfchr9WmHfFSM5gBYyCQPof5pkNMM5zXVSMvsW7kZFKX1ZFsl_Cs63ZWkfcXzjI86q8tk2lo3GUo14jjzKfc3GYtWbthaCCOD8iQdiKbXM5YSoITbJwVpH_RaiwGgQnBiIO=w408-h306-k-no,21,False,,,,True,False,/g/11r8jf655,en,27.6747078,85.3651556,27.6747078,85.3651556,27.6747078,85.3651556,0,Bank,Prabhu Bank Limited,Kausaltar,Monday,9:30 AM to 5:30 PM,False,+977 1-6633014,+97716633014,ChIJ6QXafxoa6zkRKqAEHUGYsYM,ChIJ6QXafxoa6zkRKqAEHUGYsYM,44800,44800,,19,3.0,0,25,0,0,0,0,0,25,2025-11-14T10:20:47.728Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37098877360309,17z?hl=en",bank,bank,,"M9F8+V3J, Araniko Highway",,0,False,Prabhu Bank Limited,3,0,https://www.google.com/maps/search/?api=1&query=Prabhu%20Bank%20Limited&query_place_id=ChIJ6QXafxoa6zkRKqAEHUGYsYM,0,https://prabhubank.com/,45.0,1,0
,,,,,"M97C+WJM, Khalpitar Marga, Anantalingeshwar 44600, Nepal",0,0,0,0,0,Bank,Bank,2014195047896516920,Anantalingeshwar,True,0,NP,NP,0,0,0,0,0x39eb1a0bc271ffb9:0x1bf3dbb972390938,,8 AM to 5 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-uw5jTBwcQNCCw6N_Dig2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.80292&pitch=0&thumbfov=100,2,,,,,,False,/g/11c0w4j8s5,en,27.6648452,85.3715479,27.6648452,85.3715479,27.6648452,85.3715479,0,Bank,Khalpitar Saving & Credit Co-operative Ltd.,Balkot,Monday,8 AM to 5 PM,False,+977 1-6635083,+97716635083,ChIJuf9xwgsa6zkROAk5crnb8xs,ChIJuf9xwgsa6zkROAk5crnb8xs,44600,44600,,23,3.4,0,8,3,1,2,2,0,8,2025-11-14T10:20:49.355Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37098877360309,17z?hl=en",bank,bank,,"M97C+WJM, Khalpitar Marga",,0,False,Khalpitar Saving & Credit Co-operative Ltd.,3.4,0,https://www.google.com/maps/search/?api=1&query=Khalpitar%20Saving%20%26%20Credit%20Co-operative%20Ltd.&query_place_id=ChIJuf9xwgsa6zkROAk5crnb8xs,0,,54.0,0,0
,,,,True,"MC8F+9RP, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,17766188279885979326,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1b7dccdd26d9:0xf68e2e1c7b4fdebe,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxz37syeHotOyFBLqK3Sya4sGMnSjrB3rsCxGM_R8r7fgt0XRe9DAa01C3a0LyBA5ZaYDs44aFYNXvRjTiz_b11SsGc_PQDPCZGAJcTgrOnIekb6-kPjGo_nj29TPUSLrRyotFW7w=w426-h240-k-no,8,,,,,True,False,/g/11gr5sww42,en,27.6659625,85.4245781,27.6659625,85.4245781,27.6659625,85.4245781,0,Bank,Kumari Bank Limited,,Monday,10 AM to 4 PM,False,,,ChIJ2SbdzH0b6zkRvt5PexwujvY,ChIJ2SbdzH0b6zkRvt5PexwujvY,44800,44800,,11,4.3,0,8,0,0,0,0,0,8,2025-11-14T10:20:53.692Z,"https://www.google.com/maps/search/bank/@27.64968049306757,85.41391479560049,17z?hl=en",bank,bank,,MC8F+9RP,,0,False,Kumari Bank Limited,4.3,0,https://www.google.com/maps/search/?api=1&query=Kumari%20Bank%20Limited&query_place_id=ChIJ2SbdzH0b6zkRvt5PexwujvY,0,,32.5,0,0
False,,,,True,"MC8F+5V, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,6411252510703516677,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1aa657ec2d43:0x58f95830b1d07c05,,9:45 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIL66WLUj88t-89uaJzgF7uRz2j_7GQY8wzb5w7Qy6FsMon8ziiqY313GxzNkG93NAn9VmlGap_vgQdnOCUqsXEBTivXh2xjWzbd7WXY_0qN2RRKDqjXY1b4ROmgletkYY-NZWtw=w426-h240-k-no,11,False,,,,True,False,/g/11c31v0ntx,en,27.6654375,85.4246875,27.6654375,85.4246875,27.6654375,85.4246875,0,Bank,NMB Bank Limited,Katunje,Monday,9:45 AM to 4 PM,False,+977 1-6617466,+97716617466,ChIJQy3sV6Ya6zkRBXzQsTBY-Vg,ChIJQy3sV6Ya6zkRBXzQsTBY-Vg,44800,44800,,13,3.7,0,24,0,0,0,0,0,24,2025-11-14T10:20:53.692Z,"https://www.google.com/maps/search/bank/@27.64968049306757,85.41391479560049,17z?hl=en",bank,bank,,MC8F+5V,,0,False,NMB Bank Limited,3.7,0,https://www.google.com/maps/search/?api=1&query=NMB%20Bank%20Limited&query_place_id=ChIJQy3sV6Ya6zkRBXzQsTBY-Vg,0,,35.0,1,0
,,,,,"MC8G+45, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,11107772038213736205,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1b6a57e2636b:0x9a26bbd137bf170d,,10 AM to 4 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xNkAIS4LC7QAP7VfP6hr9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.17397&pitch=0&thumbfov=100,1,,,,,,False,/g/11jl066fpz,en,27.6653125,85.4254375,27.6653125,85.4254375,27.6653125,85.4254375,0,Bank,"Muktinath Bikas Bank Limited, Suryabinayak Branch",Sipadol,Monday,10 AM to 4 PM,False,,,ChIJa2PiV2ob6zkRDRe_N9G7Jpo,ChIJa2PiV2ob6zkRDRe_N9G7Jpo,44800,44800,,14,1.8,0,6,0,0,0,0,0,6,2025-11-14T10:20:53.692Z,"https://www.google.com/maps/search/bank/@27.64968049306757,85.41391479560049,17z?hl=en",bank,bank,,MC8G+45,,0,False,"Muktinath Bikas Bank Limited, Suryabinayak Branch",1.8,0,https://www.google.com/maps/search/?api=1&query=Muktinath%20Bikas%20Bank%20Limited%2C%20Suryabinayak%20Branch&query_place_id=ChIJa2PiV2ob6zkRDRe_N9G7Jpo,0,http://www.muktinathbank.com.np/,46.0,0,0
,,,,,"M9F9+QMF, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,17356727732173094039,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a1a59cbba0f:0xf0df7be99b593c97,,Open 24 hours,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFVqzfA7YW7JJvX2Jev6P3bWci0i2-CAL3UzpISLlQjEBcIZ5Y3C9sJTs2_rAH7B3FtTQm4gxSs2Y5VVdFFwRqfYOyzooEBXROwzPrs9rv7GEq4vV6k9h5lmIrnvaQnczl_uAGYWu1xEOO6Uv3fZDUMhjizQTRy0bUr3IRm9QCo1mJNV0tEfF85PqXFQoqEasFAsA=w408-h306-k-no,7,,,,,,False,/g/11b6qcc698,en,27.6744449,85.3691812,27.6744449,85.3691812,27.6744449,85.3691812,0,Bank,Himalayan Bank ATM,Gatthaghar,Monday,Open 24 hours,False,+977 1-6639564,+97716639564,ChIJD7rLWRoa6zkRlzxZm-l73_A,ChIJD7rLWRoa6zkRlzxZm-l73_A,44600,44600,,10,3.6,0,5,0,0,0,0,0,5,2025-11-14T10:20:56.181Z,"https://www.google.com/maps/search/bank/@27.672500000000003,85.37098877360309,17z?hl=en",bank,bank,,M9F9+QMF,हिमालय बैंक लिमिटेड,0,False,Himalayan Bank ATM,3.6,0,https://www.google.com/maps/search/?api=1&query=Himalayan%20Bank%20ATM&query_place_id=ChIJD7rLWRoa6zkRlzxZm-l73_A,0,http://www.himalayanbank.com/,168.0,0,0
,,,,,"M9FF+RMH, Gaththaghar Marg, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,890651930633325878,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a12e76c60fd:0xc5c3b3647ea4d36,,10:30 AM to 7 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dt8pq2sQ6GdgyFUqEMWVaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.55&pitch=0&thumbfov=100,2,,,,,,False,/g/11c1qxwd_t,en,27.6745604,85.3742347,27.6745604,85.3742347,27.6745604,85.3742347,0,Bank,Bihani Saving And Creadit Co-operative,Gatthaghar,Monday,10:30 AM to 7 PM,False,+977 1-6639565,+97716639565,ChIJ_WBs5xIa6zkRNk3qRzY7XAw,ChIJ_WBs5xIa6zkRNk3qRzY7XAw,44600,44600,,35,5.0,0,2,2,0,0,0,0,2,2025-11-14T10:20:56.960Z,"https://www.google.com/maps/search/bank/@27.672500000000003,85.37098877360309,17z?hl=en",bank,bank,,"M9FF+RMH, Gaththaghar Marg",,0,False,Bihani Saving And Creadit Co-operative,5,0,https://www.google.com/maps/search/?api=1&query=Bihani%20Saving%20And%20Creadit%20Co-operative&query_place_id=ChIJ_WBs5xIa6zkRNk3qRzY7XAw,0,,51.0,0,0
,,,,True,"M998+RCJ, कौशलटार बालकोट सडक, Anantalingeshwar 44600, Nepal",0,0,0,0,0,Bank,Bank,3259143681250918340,Anantalingeshwar,True,0,NP,NP,0,0,0,0,0x39eb1a0f9aa50daf:0x2d3acde910eb7fc4,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lo0vgaJejMJiVGf2Fh4faw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.69084&pitch=0&thumbfov=100,1,,,,,True,False,/g/1hc4tdc0h,en,27.6695908,85.3660235,27.6695908,85.3660235,27.6695908,85.3660235,0,Bank,Maitriya Saving & Credit Co-operative Limited,Balkot,,0,False,,,ChIJrw2lmg8a6zkRxH_rEOnNOi0,ChIJrw2lmg8a6zkRxH_rEOnNOi0,44600,44600,,57,4.0,0,3,2,0,0,0,1,3,2025-11-14T10:20:57.680Z,"https://www.google.com/maps/search/bank/@27.672500000000003,85.37098877360309,17z?hl=en",bank,bank,,"M998+RCJ, कौशलटार बालकोट सडक",मैत्रीय बचत तथा सहकारी संस्था लिमिटेड,0,False,Maitriya Saving & Credit Co-operative Limited,4,0,https://www.google.com/maps/search/?api=1&query=Maitriya%20Saving%20%26%20Credit%20Co-operative%20Limited&query_place_id=ChIJrw2lmg8a6zkRxH_rEOnNOi0,0,,0.0,0,0
,,,,True,"Mahamanjushree Nagarkot, Nepal",0,0,0,0,0,Bank,Bank,11673161376094893842,Mahamanjushree Nagarkot,False,0,NP,NP,0,0,0,0,0x39eb05757d6f8951:0xa1ff666cabf23712,,10 AM to 4:30 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=frClBIp2e4cmdgqlKEilAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.054817&pitch=0&thumbfov=100,1,,,,,True,False,/g/11fj3mjrcv,en,27.6785213,85.481423,27.6785213,85.481423,27.6785213,85.481423,0,Bank,Global IME Bank Limited,Sudal,Monday,10 AM to 4:30 PM,False,,,ChIJUYlvfXUF6zkREjfyq2xm_6E,ChIJUYlvfXUF6zkREjfyq2xm_6E,,,,1,4.0,0,2,0,0,0,0,0,2,2025-11-14T10:21:01.170Z,"https://www.google.com/maps/search/bank/@27.680106502310814,85.47401122639685,17z?hl=en",bank,bank,,,Global IME Bank,0,False,Global IME Bank Limited,4,0,https://www.google.com/maps/search/?api=1&query=Global%20IME%20Bank%20Limited&query_place_id=ChIJUYlvfXUF6zkREjfyq2xm_6E,0,https://www.globalimebank.com/,36.0,0,0
False,,,,True,"MCM6+285, Changunarayan 44800, Nepal",0,0,0,0,0,Bank,Bank,4585635171601443157,Changunarayan,True,0,NP,NP,0,0,0,0,0x39eb1bdec4eff1f7:0x3fa372e490d76955,,10 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8QxDAdqVQmO5-Y1ABTHyzO_CvtvIZk9wFXgqh6C-6GT4knx8lc7BwEoeX_HA9b30LnzVy2N3UvMtQ-pBqrfc88r4s9qVTvl1X0BZCDiPNlk7mOZnhi4XdiMdDs3bq8WWUcLmb=w408-h544-k-no,4,False,,,,True,False,/g/11f62f51c6,en,27.6825103,85.410853,27.6825103,85.410853,27.6825103,85.410853,0,Bank,NIC ASIA Bank Limited,Duwakot,Monday,10 AM to 5 PM,False,+977 1-5111177,+97715111177,ChIJ9_HvxN4b6zkRVWnXkORyoz8,ChIJ9_HvxN4b6zkRVWnXkORyoz8,,,,10,2.0,0,12,0,0,0,0,0,12,2025-11-14T10:21:07.522Z,"https://www.google.com/maps/search/bank/@27.710532511554057,85.41391479560049,17z?hl=en",bank,bank,,MCM6+285,एनआईसी एशिया बैंक लिमिटेड,0,False,NIC ASIA Bank Limited,2,0,https://www.google.com/maps/search/?api=1&query=NIC%20ASIA%20Bank%20Limited&query_place_id=ChIJ9_HvxN4b6zkRVWnXkORyoz8,0,,42.0,1,0
,,,,,"M9JP+RQC, Duwafalcha road, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,18259573673281228908,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1bd18d0f559d:0xfd6709833200906c,,10:30 AM to 4 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Oo34rBISrejOZ57Ch73oyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.00104&pitch=0&thumbfov=100,1,,,,,,False,/g/11q8wglfcy,en,27.6820579,85.3868757,27.6820579,85.3868757,27.6820579,85.3868757,0,Bank,Subha dibyashwori,,Monday,10:30 AM to 4 PM,False,+977 1-6635772,+97716635772,ChIJnVUPjdEb6zkRbJAAMoMJZ_0,ChIJnVUPjdEb6zkRbJAAMoMJZ_0,44800,44800,,30,5.0,0,1,1,0,0,0,0,1,2025-11-14T10:21:10.803Z,"https://www.google.com/maps/search/bank/@27.680106502310814,85.38815918240205,17z?hl=en",bank,bank,,"M9JP+RQC, Duwafalcha road",,0,False,Subha dibyashwori,5,0,https://www.google.com/maps/search/?api=1&query=Subha%20dibyashwori&query_place_id=ChIJnVUPjdEb6zkRbJAAMoMJZ_0,0,,33.0,0,0
False,,,,True,"PC44+27J, Upanishad Path, Changunarayan 44600, Nepal",0,0,0,0,0,Bank,Bank,15297203281062039197,Changunarayan,True,0,NP,NP,0,0,0,0,0x39eb1afcdeccce63:0xd44a955608a48e9d,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxeYIUJOvdXKycpolJxPS-LZ5yMGNSIdM9aP0NqBqozRaTi-ts2cQI-hb2uMrcIj82ryqIYtXVzwTLzlZCjs3qjzbThufMBFRSpyJdeAlzBzpSAYYJ5TlyNlOuGgyNxaFVcJRgS=w408-h725-k-no,3,False,,,,True,False,/g/11fxzll1tm,en,27.7050875,85.4056406,27.7050875,85.4056406,27.7050875,85.4056406,0,Bank,Manohara Bachat Tatha Rin Sahakari,Duwakot,,0,False,,,ChIJY87M3vwa6zkRnY6kCFaVStQ,ChIJY87M3vwa6zkRnY6kCFaVStQ,44600,44600,,1,1.0,0,1,0,0,0,0,0,1,2025-11-14T10:21:21.135Z,"https://www.google.com/maps/search/bank/@27.702926009243246,85.40532959120101,17z?hl=en",bank,bank,,"PC44+27J, Upanishad Path",,0,False,Manohara Bachat Tatha Rin Sahakari,1,0,https://www.google.com/maps/search/?api=1&query=Manohara%20Bachat%20Tatha%20Rin%20Sahakari&query_place_id=ChIJY87M3vwa6zkRnY6kCFaVStQ,0,,0.0,1,0
,,,,,"M9XF+96W, Kageshwori Manohara 44600, Nepal",0,0,0,0,0,Bank,Bank,14099186859442776301,Kageshwori Manohara,True,0,NP,NP,0,0,0,0,0x39eb1b002e79ce05:0xc3aa5fbf7af128ed,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxNTVrxNCKXF0VnA9TkTAv3WPZeoc7NlMTEtjAgNhHht-KeONHKVr2sO086pGu-VZ5LEegIYfq4XA4iYeAQoJztBZCk8cG8MAgWa8C8tPKeAkac2mM3O1iYTIboPOa0O3azdQNDoBHo8Ow=w408-h306-k-no,11,,,,,,False,/g/11vyg0_wkh,en,27.6984764,85.3730711,27.6984764,85.3730711,27.6984764,85.3730711,0,Bank,शुभ श्री बचत तथा ऋण सहकारी संस्था लि.,Gothatar,Monday,10 AM to 4 PM,False,,,ChIJBc55LgAb6zkR7Sjxer9fqsM,ChIJBc55LgAb6zkR7Sjxer9fqsM,44600,44600,,23,5.0,0,2,2,0,0,0,0,2,2025-11-14T10:21:55.850Z,"https://www.google.com/maps/search/bank/@27.695319506932435,85.37957397800257,17z?hl=en",bank,bank,,M9XF+96W,,0,False,शुभ श्री बचत तथा ऋण सहकारी संस्था लि.,5,0,https://www.google.com/maps/search/?api=1&query=%E0%A4%B6%E0%A5%81%E0%A4%AD%20%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%20%E0%A4%AC%E0%A4%9A%E0%A4%A4%20%E0%A4%A4%E0%A4%A5%E0%A4%BE%20%E0%A4%8B%E0%A4%A3%20%E0%A4%B8%E0%A4%B9%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%B8%E0%A4%82%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%20%E0%A4%B2%E0%A4%BF.&query_place_id=ChIJBc55LgAb6zkR7Sjxer9fqsM,0,,34.0,0,0
,,,,True,"MC8F+9XF, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,8662948731200649318,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1bb60cf3672f:0x7838f9f906a2b866,,9:30 PM to 12 AM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjrJox5GsHAuNGHgDZqE9gaKPMpY6L3phTyfvOjpIyZjLx6F-m6p5gkwD7g1J_nzgpE-qMWSDTc_D0eSFUPRL7QKAZ4XkWNrgaK5nhcNbhhGKL0SoXMLTtM3V_ZO75dEPJ5Q0Klg=w408-h544-k-no,8,,,,,True,False,/g/11fcpvd_7w,en,27.6659465,85.4249225,27.6659465,85.4249225,27.6659465,85.4249225,0,Bank,Garima Bikash Bank Ltd,,Monday,9:30 PM to 12 AM,False,,,ChIJL2fzDLYb6zkRZriiBvn5OHg,ChIJL2fzDLYb6zkRZriiBvn5OHg,44800,44800,,17,3.3,0,4,0,0,0,0,0,4,2025-11-14T10:22:30.243Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.42249999999997,17z?hl=en",bank,bank,,MC8F+9XF,गरिमा विकास बैंक लि.,0,False,Garima Bikash Bank Ltd,3.3,0,https://www.google.com/maps/search/?api=1&query=Garima%20Bikash%20Bank%20Ltd&query_place_id=ChIJL2fzDLYb6zkRZriiBvn5OHg,0,,32.5,0,0
True,,,,True,"M9WC+V67, Kageshwori Manohara 44600, Nepal",0,0,0,0,0,Bank,Bank,4233476456371269491,Kageshwori Manohara,True,0,NP,NP,0,0,0,0,0x39eb1a372533e88b:0x3ac054683afd2f73,,10 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPmZoCxELlwdGTrpKAw_IHMMWKSbu0yLPtFr5CCh5ELiNjpeSQUg9NdewAauyAyE9lVFqWv__tCY1-Oz87WyzR93Yp9hgg1ASNA-JoUQ43ZhDjk87_Auv2-_CZXFj8OHrxueyaUA=w408-h306-k-no,2,True,,,,True,False,/g/11c75v19bv,en,27.6971616,85.3705532,27.6971616,85.3705532,27.6971616,85.3705532,0,Bank,Sahakali Saving & Credit Co-operative Ltd.,Thapagaon,Monday,10 AM to 5 PM,False,+977 1-4991138,+97714991138,ChIJi-gzJTca6zkRcy_9OmhUwDo,ChIJi-gzJTca6zkRcy_9OmhUwDo,44600,44600,,37,3.5,0,2,0,1,0,1,0,2,2025-11-14T10:22:36.167Z,"https://www.google.com/maps/search/bank/@27.695319506932435,85.37098877360309,17z?hl=en",bank,bank,,M9WC+V67,,0,False,Sahakali Saving & Credit Co-operative Ltd.,3.5,0,https://www.google.com/maps/search/?api=1&query=Sahakali%20Saving%20%26%20Credit%20Co-operative%20Ltd.&query_place_id=ChIJi-gzJTca6zkRcy_9OmhUwDo,0,http://sahakali.blogspot.com/,49.0,1,0
,,,,,"M9FH+FXR, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,7520341726501573311,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1b000b68b2e1:0x685d9ef4adac92bf,,10 AM to 4 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fnRlqPO-4GEeKnve4KHkQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.52997&pitch=0&thumbfov=100,1,,,,,,False,/g/11xc_46y3w,en,27.6737868,85.3798809,27.6737868,85.3798809,27.6737868,85.3798809,0,Bank,Laxmi sunrise bank,,Monday,10 AM to 4 PM,False,,,ChIJ4bJoCwAb6zkRv5KsrfSeXWg,ChIJ4bJoCwAb6zkRv5KsrfSeXWg,44600,44600,,8,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:22:40.624Z,"https://www.google.com/maps/search/bank/@27.6732234,85.3804148,17.82744779024937z?hl=en",bank,bank,,M9FH+FXR,,0,False,Laxmi sunrise bank,,0,https://www.google.com/maps/search/?api=1&query=Laxmi%20sunrise%20bank&query_place_id=ChIJ4bJoCwAb6zkRv5KsrfSeXWg,0,,34.0,0,0
,,,,,"M9FP+35W, Padma Store, sankhadhar chowk,, Araniko Highway, Madhyapur Thimi, Nepal",0,0,0,0,0,Bank,Bank,9444431642244618544,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a6ffcf40001:0x83115c8a35731930,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEVUw-HzEf_I4_L4slliB_hpyRWXtwmlRTwZVoVWISjANPLU5-2Hl4_6TTMEednsgwyTPMk9TepbduTsaU0Yt6UsRX1T7aQ8wXWZgP4UgG7UkjZCbzlBhX44MY2bHeiPFhM_drBtR6PXUcGZDsRusjzLbD2dVlg3tvxh8Y-0XK_et7q-9KaMHHNh7qAW-7CAA2_79Q=w408-h306-k-no,1,,,,,,False,/g/11c562fhx8,en,27.6727344,85.3854477,27.6727344,85.3854477,27.6727344,85.3854477,0,Bank,karya binayak saving and credit co-operative limited,,Monday,10 AM to 4 PM,False,+977 1-6634722,+97716634722,ChIJAQD0_G8a6zkRMBlzNYpcEYM,ChIJAQD0_G8a6zkRMBlzNYpcEYM,,,,36,5.0,0,1,1,0,0,0,0,1,2025-11-14T10:22:44.091Z,"https://www.google.com/maps/search/bank/@27.6729549,85.3856529,17.827451335683577z?hl=en",bank,bank,,"M9FP+35W, Padma Store, sankhadhar chowk,, Araniko Highway",,0,False,karya binayak saving and credit co-operative limited,5,0,https://www.google.com/maps/search/?api=1&query=karya%20binayak%20saving%20and%20credit%20co-operative%20limited&query_place_id=ChIJAQD0_G8a6zkRMBlzNYpcEYM,0,,36.0,0,0
,,,,,"M9FP+7QC, Araniko Highway, Madhyapur Thimi, Nepal",0,0,0,0,0,Bank,Bank,12031622575457343538,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a654623369d:0xa6f8e8fc71b49832,,8 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9pvp2i5BM9-EkjxVdl1pv8M-y25oH8S977kOAGI0T-XyWj4ONsFKbBRL5skxignt64k3_ojg67I9EYCnKb6OfLL8p_IVJxib7BNCGuq0gpGlpKJqPUirXZatlKUjESmLcjpPT=w408-h306-k-no,8,,,,,,False,/g/11b6gpsrxw,en,27.6731854,85.3868984,27.6731854,85.3868984,27.6731854,85.3868984,0,Bank,Nawa Adarsha Saving & Credit cooperative Ltd.,,Monday,8 AM to 4 PM,False,+977 1-5639522,+97715639522,ChIJnTYjRmUa6zkRMpi0cfzo-KY,ChIJnTYjRmUa6zkRMpi0cfzo-KY,,,,37,3.0,0,2,0,1,0,0,1,2,2025-11-14T10:22:44.091Z,"https://www.google.com/maps/search/bank/@27.6729549,85.3856529,17.827451335683577z?hl=en",bank,bank,,"M9FP+7QC, Araniko Highway",,0,False,Nawa Adarsha Saving & Credit cooperative Ltd.,3,0,https://www.google.com/maps/search/?api=1&query=Nawa%20Adarsha%20Saving%20%26%20Credit%20cooperative%20Ltd.&query_place_id=ChIJnTYjRmUa6zkRMpi0cfzo-KY,0,,48.0,0,0
