name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl,dine_in,takeout,delivery,breakfast,lunch,dinner,vegetarian,coffee,alcohol,beer,wifi,casual,family_friendly,tourists,cash_only,wheelchair_accessible_entrance
Chicken Hub - Satungal,Restaurant,Restaurant,Restaurant,"complex 44600, Nepal",,Satungal,complex,,44600,NP,27.687105,85.2520122,+977 981-0166106,+9779810166106,,ChIJocaG8vQj6zkR0GZVJqpaLBg,ChIJocaG8vQj6zkR0GZVJqpaLBg,24,4.0,0,12.0,9 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-Fc1zyPyJP9D5g4hdP5cqQvxxR6nuZICSdz1VJTmui2SvqV90hSVcK4EiXfOl8X6oeNaCWiZ8MsuSeTfkdTCuPj35IyHKRILiunGr3oMWbwoXJ0ssKFDuI4WeX7ppHwlZwU1V=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trisana Store,naikap",Bar,Bar,Bar,"Chandragiri 44600, Nepal",,Naikap Naya Bhanjyang,Chandragiri,,44600,NP,27.6888121,85.2672968,+977 984-9473774,+9779849473774,,ChIJ_fptjpsj6zkRD_K5VasSO9Q,ChIJ_fptjpsj6zkRD_K5VasSO9Q,8,0.0,0,14.0,8 AM to 10 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGKSwAbxRhpXpf7sNv1hnqNUSu1uB68eedQKpBqCwK-3kXiliRKKNufqI5bXDKBcp53ykbO4U7ZpK8tndkfiezBjE5ZbYgL1F-TCe-Asl8rOzC5Gqj45PuUhcqc2IIoSLp4eJe=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugandha food and drinks,Restaurant,Restaurant,Restaurant,"44618 Kirtipur-01, Kathmandu 44618, Nepal",44618 Kirtipur-01,,Kathmandu,,44618,NP,27.6891422,85.2838261,+977 984-1503588,+9779841503588,,ChIJKQdmawAZ6zkRWpLQjMPiK7w,ChIJKQdmawAZ6zkRWpLQjMPiK7w,16,4.5,0,14.5,7 AM to 9:30 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipPH53tlBkBuc9Ase5ovA68sHXbrDKLhCoZmtqN0=w408-h265-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birendra khaja ghar,Bar,Bar,Bar,"Unnamed Road, Chandragiri 44600, Nepal",Unnamed Road,Satungal,Chandragiri,,44600,NP,27.6881613,85.2509558,+977 984-1910218,+9779841910218,,ChIJvVwVKIQj6zkRkypPTzTgNzA,ChIJvVwVKIQj6zkRkypPTzTgNzA,6,5.0,0,8.0,9 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OGFhIZFWZxtc7upduszd1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.03361&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bidhan Store,Bar,Bar,Bar,"M7Q8+5R3, Chandragiri 44600, Nepal",M7Q8+5R3,Naikap Naya Bhanjyang,Chandragiri,,,NP,27.6878759,85.2670562,+977 981-8136763,+9779818136763,,ChIJhR08Mo4j6zkR7YxHJu50VOA,ChIJhR08Mo4j6zkR7YxHJu50VOA,4,5.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SShC3NMYO-Yb6s2xJ8tQeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.886375&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebaro Khaja Ghar ( सेवारो खाजा घर ),Nepalese restaurant,Nepalese restaurant,Nepalese restaurant,"M7RH+46P, Kirtipur 44600, Nepal",M7RH+46P,,Kirtipur,,,NP,27.6903387,85.2780934,,,,ChIJvV1T0hEZ6zkRblVlWfMfvT0,ChIJvV1T0hEZ6zkRblVlWfMfvT0,5,5.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4bGl8McxEKnc2sXnQOByvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.84709&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nandani khaja khana ghar,Nepalese restaurant,Nepalese restaurant,Nepalese restaurant,"M7RH+382, Kathmandu 44600, Nepal",M7RH+382,,Kathmandu,,44600,NP,27.690136,85.2782784,,,,ChIJt7KzMAAZ6zkRzWwHhB28XT8,ChIJt7KzMAAZ6zkRzWwHhB28XT8,14,0.0,0,14.25,7 AM to 9:15 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DEidoXpeooTsc7AOo7ehjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.87468&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lama Sekuwa Corner,Asian restaurant,Asian restaurant,Asian restaurant,"M6QV+PCG, Chandragiri 44600, Nepal",M6QV+PCG,Balambu,Chandragiri,,44600,NP,27.6893095,85.2435738,+977 985-1321544,+9779851321544,,ChIJOV5_dFAj6zkRQsPj2zrGQi8,ChIJOV5_dFAj6zkRQsPj2zrGQi8,4,4.3,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprjIblLs11U9Cg0xdz2IOVrpOP0Qo47d7P61OHkyZ0iI-xrP6kGLk45-8jOWOSpERGcYJFG3UT_5IzR1CaOo-NLQeSqwRo4ET53mWKhJ5oeYtdtsGSDUNmZiojeYDe5TTZEVqX=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Panda Bubble Tea (LRI OUTLET),Bubble tea store,Bubble tea store,Bubble tea store,"M7VF+GPJ LRI, Kathmandu 44600, Nepal",M7VF+GPJ LRI,Kalanki,Kathmandu,,44600,NP,27.6938296,85.274275,,,,ChIJNyH0MQAZ6zkRhTJ6T30cvDM,ChIJNyH0MQAZ6zkRhTJ6T30cvDM,33,0.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqOKAW64Lu3_zHbpA6hVGrwc6q0etzUVS1xyvYRIyiJaPnsuQ1mBM386K5WAogZEBcHC9-_DOVM6KAJYlQ-4x5R5QkKhTjUo3Zm-wk9Lwy_r4qFGe4F1N5SDZRXUx8IwMPcwtr7yk1CoPSt=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serenity Nepal,Restaurant,Restaurant,Restaurant,"Ganeshman park, Kathmandu 44600, Nepal",Ganeshman park,Naikap Naya Bhanjyang,Kathmandu,,44600,NP,27.689663,85.2600242,,,https://www.instagram.com/serenitynepal_restaurant,ChIJlYHGcJAj6zkR8_3qzw-cgiM,ChIJlYHGcJAj6zkR8_3qzw-cgiM,1,5.0,0,12.0,9 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerE0WLPFHUL8CBdVxbPTSMDnnnNFHCWwTKIHZO_qsZaApxR_3KZxjEQwA9_2NtX7o14BD5ax9iSMeeCdCKx0tBPcta9esIuAn_FsbWGQDitlE0EyxQ5suocu2QSBp28_FpyvC0=w408-h272-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naikap VIP Mo:Mo Center,Fast food restaurant,Fast food restaurant,Fast food restaurant,"44600, Chandragiri, Nepal",44600,Tinthana,Chandragiri,,,NP,27.6869185,85.2646773,+977 985-1006946,+9779851006946,,ChIJr-50zJsi6zkR5_RICEAU1qI,ChIJr-50zJsi6zkR5_RICEAU1qI,32,4.2,0,12.0,8 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvVhNlPfbwS20mDCgvlmgzFvX1DxHQKMITCNI206lBk2EjBnjI8YSgBoO5nokxR341waIkwsowjrnUoev8Rd9E80Iy5aFLSZk2PALvRZtTHX-QOoIbED2tNu1qmdv2xNIWp_I=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BITE & BHELA,Internet cafe,Internet cafe,Internet cafe,"M7P6+JCJ, Chandragiri 44600, Nepal",M7P6+JCJ,Naikap Naya Bhanjyang,Chandragiri,,44600,NP,27.6865847,85.2610293,+977 974-5725388,+9779745725388,https://www.instagram.com/bite_bhela?igsh=MXF4bHdlNzM2NHVpaA==,ChIJPYqeWQAj6zkR1b7XiAvuqJw,ChIJPYqeWQAj6zkR1b7XiAvuqJw,1,5.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0UXYRZKozJtr4b0TTy6thWgN-Qss-q5DJj6OYZOkzgohpr1CgC2bRXhBVW-0nvVU-u9tnUpzPMwGFGyAGu7fI_0l2DrCFER1plycfQGjOfaiqFyR0iILEg4B628AeXXFGKLOClVsERu8=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chautari Khaza Ghar,Tea store,Tea store,Tea store,"M7V6+M2G, Chandragiri 44600, Nepal",M7V6+M2G,Naikap Naya Bhanjyang,Chandragiri,,44600,NP,27.6941045,85.2602869,,,,ChIJgdWROQAj6zkRY_iFerB-2X0,ChIJgdWROQAj6zkRY_iFerB-2X0,8,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kYaAwxyNOJEK270vQea3dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.8463&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rabina Khaza Ghar,Tea store,Tea store,Tea store,"M7V6+MC2, Chandragiri 44600, Nepal",M7V6+MC2,Naikap Naya Bhanjyang,Chandragiri,,44600,NP,27.694092,85.2608965,,,,ChIJm7PeFAAj6zkRCDra9NsjELY,ChIJm7PeFAAj6zkRCDra9NsjELY,7,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EyaeEN_f0Rb31rrsXMT8og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.95839&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satungal 11,Bar,Bar,Bar,"M7P2+H98, 10 Prithvi Hwy, Chandragiri 44600, Nepal","M7P2+H98, 10 Prithvi Hwy",Satungal,Chandragiri,,44600,NP,27.686875,85.2520471,,,,ChIJE5Xp47oj6zkR9DqJNj6hG8E,ChIJE5Xp47oj6zkR9DqJNj6hG8E,5,5.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0a6cOS8bYS9V47Fu1OYkA7nY-g4MtUx2UZyllRXSwNccb2vvd299vMbRbrc8ZQ0A1mbGsxFT_gcR8M10Fnz9f-8XUrsLJcHSXl52Iq7dr5fSGA6jEEJFzzEMQR9yYK5MdeD1PKw=w408-h725-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrestha Khajaghar,Tea store,Tea store,Tea store,"M7P4+JXH, Kalankisthan Rd, Chandragiri 44600, Nepal","M7P4+JXH, Kalankisthan Rd",Satungal,Chandragiri,,44600,NP,27.6865748,85.2574836,+977 980-8162788,+9779808162788,,ChIJYTFhRZEi6zkRaAhza6Ja2fY,ChIJYTFhRZEi6zkRaAhza6Ja2fY,2,3.0,0,12.0,8 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEXgrvYJFSIO8LIHhRoFJjwU_jjzIrMB0HN6t0fSOeN8SORZXr8Pl6v-5stpbTYJQPhHIlSyKvYUlmCkJCDHsRr7sJ6uEtyAvzkWEM0y9mqIXknI_zuKbLW6TMDYVOay2XuMw3EU_a00qv_IAlzzjOTdJofAXID8drx3TyqBjv0_0GsjTDhf00Ew7A5lTIrVLHDcvk=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Queen bubble tea,Bubble tea store,Bubble tea store,Bubble tea store,"M7Q8+7F2, Chandragiri 44600, Nepal",M7Q8+7F2,Naikap Naya Bhanjyang,Chandragiri,,44600,NP,27.6881308,85.2661335,+977 981-8074312,+9779818074312,,ChIJb-UTFQAj6zkRPCjNefqg24I,ChIJb-UTFQAj6zkRPCjNefqg24I,5,5.0,0,10.0,11 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqzzo-BlbEv2MqqUtYbkpLYMsOozgzvZraSf__dIjDnE76o3_dSV3O-UayO2Bbf4oGJ_nANUeF7aKp8yS0-7E8-43ZHjs1TvBMKkFbNb0sPFXdTK4pDUTIIgWnJu3LnItX6m9WaBg=w408-h541-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramsingh Tea shop,Tea house,Tea house,Tea house,"M7MF+337, कीर्तिपुर मार्ग, Kirtipur 44618, Nepal","M7MF+337, कीर्तिपुर मार्ग",,Kirtipur,,44618,NP,27.6826589,85.2726872,+977 1-4432845,+97714432845,,ChIJNRk6e3UY6zkRNiL0oLQCB1k,ChIJNRk6e3UY6zkRNiL0oLQCB1k,4,4.1,0,14.0,5 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFy2Bi5u52QDJ_JRgjoLsywAWXoGw5vwJjPnvupxnpzfgwmQbMffatpoDY0umWER_DEVOVFkmF_DINsUKqX9yM76iDQSg53CPAKK0y0kMAoF_CNUmyAjwRxk40i38GfuubYfnq2D50UqgU7Cga_lYNOHFp0w1KPWDkOJ7CgpP_-jTMzu-OpHYwlxNiUWQVVDnPxYYg=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VARIETY INTERNATIONAL PVT.LTD,Bubble tea store,Bubble tea store,Bubble tea store,"Chandragiri 44600, Nepal",,Balambu,Chandragiri,,44600,NP,27.6937597,85.2474731,+977 976-1727600,+9779761727600,,ChIJt4WgYQAj6zkRGDsZsVPsmdw,ChIJt4WgYQAj6zkRGDsZsVPsmdw,26,0.0,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqbLbI4NunSIdccZOeigvSHq99MZ6K2eEkIFRKi6wb9PE-3ktfZd_kPTknZ7MlfTMQRe95lFApnxjyG5TrBrTaE7mJasdtx152EpHjWixM-H5A3eg52Y6KPlqiA-0AnH84FqXHa-MFb_m-=w408-h408-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gautam's House,Tea house,Tea house,Tea house,"Chandragiri 44600, Nepal",,Tinthana,Chandragiri,,44600,NP,27.6846408,85.2683668,+977 985-1152145,+9779851152145,,ChIJx5xMpo0j6zkRwH1_maHD6lg,ChIJx5xMpo0j6zkRwH1_maHD6lg,2,0.0,0,0.0,Closed,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerENSlmJ8tiJrzqheWYiKbNirQanwLFw3S83M-aeWrDwbmawEMrQdIJe2YxkLlv8uE3eGbLgy54C0SoIgrvKc3seL2xQm8UD5EqgXPwciie-hgE-s2XNSw8Clx55KniUwuGeyvtURE9ge95=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiya Junction,Tea store,Tea store,Tea store,"M7HF+58M, Kirtipur 44600, Nepal",M7HF+58M,,Kirtipur,,44600,NP,27.677954,85.2732926,+977 984-7360819,+9779847360819,,ChIJOyf0LQAZ6zkREPcNT8st9Ro,ChIJOyf0LQAZ6zkREPcNT8st9Ro,13,4.2,0,11.5,9 AM to 8:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqF4CTn28pQhtRo7FFSwBAzar9jtvWF8T-9sYWJXXKxqk0gzXLVKJnV4RqMD9gKrs0-EwOs1OKgtQdSZ6KOeeAPnAaWFNLaiUbExGNqDl1A-WO94_Y-zo1u9kMPvVNoybC9hF1aZDCN4yQ=w408-h725-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChocoTipsy,Bakery,Bakery,Bakery,"Land Revenue Office, Kathmandu 44600, Nepal",Land Revenue Office,,Kathmandu,,44600,NP,27.6904875,85.2816373,+977 980-2350926,+9779802350926,,ChIJ0zcSBXAY6zkRoMaFcuDz8SM,ChIJ0zcSBXAY6zkRoMaFcuDz8SM,57,4.2,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbPBLKQsWZUPA-faZrumzpBjqlBzd51BhwUeX9SHMJK5zHW6kYaC7IwLMl2l18rzMJG7PWn6_GQuhuvHPRoPlPDYEAP03HL38rjNg2rJx2tQV5CHOFcnS_bCmDXgxoQMmRZOo=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bake Town,Bakery,Bakery,Bakery,"M6QR+5J3, Chandragiri 44600, Nepal",M6QR+5J3,,Chandragiri,,,NP,27.6878836,85.2415552,+977 974-9495346,+9779749495346,,ChIJFcNHQwAj6zkRya1MeEdq0Wg,ChIJFcNHQwAj6zkRya1MeEdq0Wg,38,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zg_Eu_ljr6xXnqJy_w5jQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.99274&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cookie_Dokiee,Bakery,Bakery,Bakery,"Kathmandu 44600, Nepal",,Kuleshwor,Kathmandu,,44600,NP,27.6886417,85.2924922,,,,ChIJd2Go7HcZ6zkR1kfREz48ZDA,ChIJd2Go7HcZ6zkR1kfREz48ZDA,80,0.0,0,0.0,Closed,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj2uq_5hCYuzHHC1ndQcZw2wfhDHF9FnA0svqMWiNmEtutUrnhJrqjRkKCQbyfh6-ouN9nhqR2FsA_ueVVMRUUfb1ix9YeIz8pNJfd_T30ODEH-giTH-kndeqAKWO4Janylb8-QQ=w408-h272-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jojoloppa Fast Food,Restaurant,Restaurant,Restaurant,"M6PW+XMC, पृथ्वी राजमार्ग, Chandragiri 44600, Nepal","M6PW+XMC, पृथ्वी राजमार्ग",Satungal,Chandragiri,,44600,NP,27.6874445,85.2466303,+977 981-3773292,+9779813773292,,ChIJv0TcD9Uj6zkRxNcOh3vz3gg,ChIJv0TcD9Uj6zkRxNcOh3vz3gg,72,5.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYxC7wFkY59FyJN4tkK6TCQjs7_8LEmkV7xBpts2wwe1ReqlixpzoDbkbuXFCLxZaNOSr9B-i6qN6X82eSew5MqnQALO2AK8UsQMk1nOVszn0v8yPgb8i_jhB7iht8Fgoh6AsC=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namaste Spicy Hunt,Fast food restaurant,Fast food restaurant,Fast food restaurant,"M6RV+5XP, Balambu Rd, Chandragiri 44600, Nepal","M6RV+5XP, Balambu Rd",Balambu,Chandragiri,,44600,NP,27.6904542,85.2449604,+977 981-8384155,+9779818384155,,ChIJ7QVeCQAj6zkRAPHFAtnEZFw,ChIJ7QVeCQAj6zkRAPHFAtnEZFw,60,5.0,0,9.0,10 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtfGvB9xwdRQJ9wciMifJ5FUMgR8d1q6x0Z5wS7EjgpfVAX1_p8ERwRQ3OaRcUlSHjft1DXrSepNlxValWyNDGhFJ1NYG8_C5xXa70GKTx8nB4jqvlkVil0J0nfPa_4inAhxuU=w408-h479-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
खाना खाजा तथा सेकुवा कर्नर,Restaurant,Restaurant,Restaurant,"M6QR+5CF, H02, Chandragiri 44600, Nepal","M6QR+5CF, H02",Mahadevthan,Chandragiri,,44600,NP,27.6879183,85.2410862,,,,ChIJI5ISQAAj6zkROT8VrEozN8Q,ChIJI5ISQAAj6zkROT8VrEozN8Q,98,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5QBWIsgbdtYA3Bsj3Ws1OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.6447345&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simcha fast food and coffee shop,Dumpling restaurant,Dumpling restaurant,Dumpling restaurant,"Gurjhudhara Rd, Chandragiri 44600, Nepal",Gurjhudhara Rd,Satungal,Chandragiri,,44600,NP,27.6853331,85.2444475,+977 986-3037187,+9779863037187,,ChIJMeAJddQj6zkRRDM5pBGn50Q,ChIJMeAJddQj6zkRRDM5pBGn50Q,80,3.0,0,14.0,7 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipM8R73CU6YO5zR_jPnsMXI5-bw15OihfTrlZyMP=w408-h261-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhapro sekuwa corner,Restaurant,Restaurant,Restaurant,"M6PW+3MH, Chandragiri 44600, Nepal",M6PW+3MH,Satungal,Chandragiri,,44600,NP,27.6851861,85.2467287,,,,ChIJP4qWVwAj6zkR3eA83DlPBlg,ChIJP4qWVwAj6zkR3eA83DlPBlg,39,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JjAxeBc2l5-3nMNV5hDnag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.14692&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEURALI HOTEL,Restaurant,Restaurant,Restaurant,"M7P5+F97, H02, Chandragiri 44600, Nepal","M7P5+F97, H02",Satungal,Chandragiri,,44600,NP,27.6861568,85.2584203,+977 984-7344201,+9779847344201,,ChIJB3zhSQAj6zkRyYBu8pgfppQ,ChIJB3zhSQAj6zkRyYBu8pgfppQ,116,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eoSgJsZJw-YStEYtCQEnuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.69318&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungry Me Cafe & Restro,Restaurant,Restaurant,Restaurant,"M6VV+8G6, Balambu Marg, Chandragiri 44600, Nepal","M6VV+8G6, Balambu Marg",Balambu,Chandragiri,,44600,NP,27.6932979,85.2437554,,,,ChIJuSQ_soQj6zkRCkMJqQS83GQ,ChIJuSQ_soQj6zkRCkMJqQS83GQ,19,0.0,0,13.0,8 AM to 9 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pWOYmZSBzefVlT_Tj_gvyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.94273&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Burger house and crunchy chicken Gurjudhara,Restaurant,Restaurant,Restaurant,"M6QV+3GG, पृथ्वी राजमार्ग, Chandragiri 44600, Nepal","M6QV+3GG, पृथ्वी राजमार्ग",,Chandragiri,,44600,NP,27.6876848,85.2438436,+977 980-2021010,+9779802021010,,ChIJ--4zCrUj6zkRhqSonhpUXO8,ChIJ--4zCrUj6zkRhqSonhpUXO8,56,3.5,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepap7pGPeAzRNXvmGe0F272hif033QBeaCjXGSCGmWzp7IyYBgz_0DwVlGdJYdy1F3NggKzNmjAQ1WWQVXn_m9AeUP-fRLlFP5VYobjgq3o1YldQjE44Eo9j46tlSwkQL96EGGX=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mascara Lunch Home,Fast food restaurant,Fast food restaurant,Fast food restaurant,"M7P3+P7P, H02, Chandragiri 44600, Nepal","M7P3+P7P, H02",Satungal,Chandragiri,,44600,NP,27.6868276,85.2531968,,,,ChIJiRFxbJMi6zkRz7aIIf20tQQ,ChIJiRFxbJMi6zkRz7aIIf20tQQ,96,0.0,0,14.0,6 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEngtCFDSZj3622Erm2u0a4YMXdpYPkQ3Xc3lYbyTyW13YkeCsVxlHPtbLc3jBV_xPFkoz5vqYEDMb6DYWQSO4HVAdvjFUd69q1JvNyt3zwFn6eF7021rTSdPfUzKdFCMdaALmuqcDuDrSmbX1nuzH5WPeTV8MT0bfC-xRMxXYSNK76tXE9lRRkGK4GsdOn2AGrzYM=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bagaicha Steak & Grill Bar,Bar & grill,Bar & grill,Bar & grill,"Kathmandu 44600, Nepal",,Khashibazar,Kathmandu,,44600,NP,27.688742,85.2872503,,,http://www.bagaicharestro.com.np/,ChIJG5bS1JkZ6zkRkGOaaQc4dmg,ChIJG5bS1JkZ6zkRkGOaaQc4dmg,12,4.1,0,11.0,10 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJD-sl2yrVdP2A6XUFH7G5uOqMw_Tf7z7fNcs2Pd-Zk9_Wpqv5bGh-WWrO-xrZn9MMDIFqo_Ja8SbvLxQJFJyeXO53FMyfOBnbO7SF4yVwrH76jZXz_QxUUrss2Jj78oKzr5m1=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simcha Marg,Restaurant,Restaurant,Restaurant,"M6PW+5J7, Chandragiri 44600, Nepal",M6PW+5J7,Satungal,Chandragiri,,44600,NP,27.6854728,85.2465591,,,,ChIJPe7GJwAj6zkRaYCjOkJmbvg,ChIJPe7GJwAj6zkRaYCjOkJmbvg,99,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2hyqJBwlumr2y2mCsXZvfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.69177&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metro Mo:Mo: & Resturant,Fast food restaurant,Fast food restaurant,Fast food restaurant,"M7VJ+8X5, Ganeshman Singh Path, Kathmandu 44600, Nepal","M7VJ+8X5, Ganeshman Singh Path",Kalanki,Kathmandu,,44600,NP,27.6932725,85.2824785,,,,ChIJuYk3tYcZ6zkRng0TirEf_-I,ChIJuYk3tYcZ6zkRng0TirEf_-I,64,2.1,0,15.0,7 AM to 10 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7IbvTqg2FHHWUaShuVtFPcZ_aU7kjoKhD_i7T7J02HkW5BcMYpTH1YMtjCG1OwZgOQ95e1QSVh3QQW7EIvpYcisMnBrfPsX-CnRjEYpJDgcOFc-OKgdwKLTn-2kP61vTFxSzK=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mansion ko samosa pasal,Indian restaurant,Indian restaurant,Indian restaurant,"M6PW+VM9, M6PW+VM9Chandragiri 44600, Nepal",M6PW+VM9,Satungal,M6PW+VM9Chandragiri,,44600,NP,27.6871625,85.2467344,,,,ChIJ4bJflXQj6zkRTdJqvR57kl4,ChIJ4bJflXQj6zkRTdJqvR57kl4,122,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kjGDiBcFsKDkmmpYIWZsvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.97943&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
