name,category,lat,lng,place_id
Florence Nightingale Boarding School,School house,27.6673686,85.3492393,ChIJnfV4SZAZ6zkRDtJsvv2ktzY
Nava Suryodaya English Secondary School,Combined primary and secondary school,27.63397,85.3190399,ChIJF-qNxwwX6zkRh-cBASqMNvw
Yogesh's House,Primary school,27.6568873,85.3319715,ChIJXQ3nzUMX6zkR2KgMolY1aNc
Shree Yuwa Pratibha Vidhya Mandir Secondary School,Higher secondary school,27.637522,85.30172,ChIJTfhkCpcX6zkReI0c2l4y-Pc
Hill Top Secondary School,High school,27.6022366,85.3234248,ChIJlfDHj_oW6zkRxCIOWK1KLBM
Diwash House,Elementary school,27.684251,85.2434054,ChIJ813XAQAj6zkRcC9E9U1M_n8
Eternal Shalom Secondary School,High school,27.5925644,85.3232601,ChIJcXK0FfIW6zkRwCGQgInDwSA
Valley English Secondary School,High school,27.6013486,85.3231432,ChIJ9TQowPoW6zkRnwvnPewWZWE
Bani Bilash Higher Secondary School,High school,27.5980679,85.3241653,ChIJc3VP2O8W6zkRBYEo2mERUtg
Chunikhel,High school,27.6188217,85.3019644,ChIJ3cNHZ6gX6zkReNsT_to4HDQ
Luniva Secondary School,Secondary school,27.6270562,85.3023491,ChIJuRqfRQAX6zkRIQweG6oF-Yk
Shree Seti Devi Secondary School,Government school,27.6269651,85.2492556,ChIJ7d0QIXI96zkR64BMLKXVky4
Shree Kamadhenu Secondary School,Higher secondary school,27.6045191,85.2925936,ChIJoS4LBDYW6zkRwmd-QHl_ZEc
Gyanodaya Bal Batika School,High school,27.6324785,85.3002119,ChIJXwg2o70X6zkRn-im6ICm6gE
Pharping Secondary School ( फर्पिङ माध्यमिक विद्यालय ),Community college,27.6100528,85.2617518,ChIJ19jSBng96zkRiKVjQlppd28
Shaping Minds Montessori House,Montessori school,27.6508603,85.3179851,ChIJTz4cZnkX6zkRBLr4qc6vnsQ
Greenhouse Montessori School,Primary school,27.6009228,85.3235749,ChIJxWBvrvoW6zkRHFcqIrFP37s
PEACE Garden Secondary School,High school,27.6343461,85.3032595,ChIJy4Qr0zsX6zkRSKVcPXZ2L_k
SSDRC Head Office,Special education school,27.6698154,85.3484423,ChIJvYWFq2cZ6zkR_AssxcKmcOs
Shree Khokana Jana Secondary School,High school,27.6272156,85.2912481,ChIJv2xyPMcX6zkRnwr2MgC2LW8
CAD4D (The Next Generation Life Skills),Educational institution,27.6325117,85.3002737,ChIJ-19v_g4X6zkRdYXoznJVAeI
Arunodaya Secondary School,Higher secondary school,27.6205083,85.2651204,ChIJA8CbPns96zkRAWFuGUE9KQg
Springbells Montessori Day Care,Montessori school,27.6676932,85.3179825,ChIJZcTTjdcZ6zkR_4qsZv8hTuo
ANKUR Pre School & Day Care,Preschool,27.6686154,85.3037224,ChIJ760CPzQY6zkRCk_t8LpB9vo
Nagarjuna College of IT,Technical school,27.6798028,85.3298751,ChIJVZ4ed8oZ6zkRD1JX8NGET8k
Jyaasa Creative Group,Art school,27.6787527,85.3394027,ChIJZ1X--EcZ6zkREUJbzBTuPmk
CAPITAL INT'L ACADEMY,Special education school,27.6869749,85.3353801,ChIJGR9B65UZ6zkREKVVzstMKL4
Aart Tsom Imadol,Art school,27.6571394,85.3479335,ChIJ_UxUITgX6zkRZAUzUW3db_8
AITM School of Hotel Management,College,27.6566774,85.3325758,ChIJwyrnWmAX6zkRgxnvGdokkuE
Shree Ganesh Sec. School,High school,27.5896519,85.288857,ChIJBTb-ej4W6zkRzDr9pcUmnJQ
Da vinci Art gallery and Drawing class,Art school,27.6583443,85.3295194,ChIJ0zJNOwAX6zkRM8iDl9QljgQ
"Kathmandu University School of Education, Hattiban Lalitpur",Public university,27.6474505,85.3350834,ChIJUw2NiEIX6zkRKNBREdMbyMo
Creators Institute of Business & Technology,Vocational school,27.6715098,85.3208427,ChIJHSA7sGIZ6zkR2J1ysISh1hc
Bara Fine Art Institute,Art school,27.6681431,85.3228499,ChIJH6mubNAZ6zkRPXT0uqRV2OA
ArtRiya Institute of Fine Arts,Art school,27.6753449,85.3196453,ChIJAXh1VYAZ6zkRQsin_5PLvY8
Art Room,Art school,27.677634,85.3110179,ChIJCTZXXzQY6zkR1f__g0c5m1M
The final technology dance academy,Dance school,27.6241628,85.3490867,ChIJxdCwGcMX6zkRWdUGXLSL96g
Viewer's Art,Education center,27.6480395,85.3197275,ChIJ6_0cswYZ6zkRlh1m9NeM1xQ
SKILL Nepal,Vocational school,27.6581682,85.3265035,ChIJbctT144X6zkRTRIYvOw_DB4
Rozen's Art classes,Art school,27.6338285,85.3518621,ChIJa5HZdYMX6zkR43HiI_0eUrg
ArtRiya Institute of Fine Arts - Nakhu,Art school,27.6689816,85.3041584,ChIJn_eZeQAZ6zkR7vQmv5-VjtQ
Young Picasso A Community School of Fine Art,University,27.6064826,85.3242595,ChIJkfV11MQZ6zkRm1803PC1Ztg
Kistland Secondary School,General education school,27.6208603,85.3070669,ChIJufsHcDIY6zkRFET9lA2q8Ok
John N Pete’s Memorial Training Center,Training center,27.6364497,85.322562,ChIJtR0nEpEX6zkRpKc7AeIsTtM
Academy of Culinary Arts and Hospitality Management,Cooking school,27.6668098,85.3208347,ChIJK4OIGtEZ6zkRGtK1CqGKw28
The Precious Arts,Art school,27.6726703,85.3264217,ChIJF0va4sQZ6zkRu6u-ODj7X3Q
Nepal Hotel Training Centre,Training center,27.6674194,85.3220428,ChIJ_9wZmFEZ6zkRxyFPhgm0-gY
"Kathmandu University, School of Arts, Department of Art and Design",University,27.6473157,85.3347869,ChIJ_____1wX6zkRx685L0yQWP4
Aim Gurkha Training Centre,Training center,27.6416185,85.3191008,ChIJ5-j_PuIX6zkRJtkMQCWMcVk
Transformation Training Centre,Training center,27.6325864,85.3134627,ChIJmZe9MQAX6zkRlmTnZtzfZbg
The Gurkha Training Center Pvt. Ltd.,Training center,27.6490667,85.3291679,ChIJTclLSn8Z6zkRvY477yv8sEs
Center of Children with Intellectual Disabilities,Special education school,27.6913616,85.3373019,ChIJJSjp9zoZ6zkRiDC5IagJjtM
Peace Technical Training Center,Training center,27.6678121,85.3369346,ChIJ-Xg1IVcZ6zkRGvvQP_Nt8_0
Bubble Tea Training Center,Training center,27.6673066,85.3221447,ChIJbRNMwYkZ6zkRiwJtlKANN-s
Pascal National College,Technical school,27.6588146,85.3268724,ChIJ08k9eMoZ6zkRKzyq8tyN7Hs
थिओ प्रौद्योगिकी एकेडेमी,Technical school,27.6705366,85.3191247,ChIJV_DBA84Z6zkRjunyZGK_kDQ
Modern Technical College,College,27.6813141,85.3028499,ChIJQz3lFtAZ6zkRYmr4KIV3eg8
"Advance Tech Nepal ,Best Mobile Repairing Training institute",Technical school,27.668382,85.3131512,ChIJibBCwA0Z6zkRVweqvCdvlfM
GALAXY BARISTA's COFFEE TRAINING INSTITUTE,Training center,27.664761,85.3243216,ChIJF6FxGAAZ6zkRUOZP1ZdG410
Bakery Training Center,Training center,27.667325,85.3221166,ChIJc1fT7KsZ6zkRPRp09dDgFHs
F-SKILL Pvt. Ltd.,Vocational school,27.6785801,85.3051635,ChIJU53p480Z6zkRrIqiZHx0Wv4
Kumbeshwar Technical School,Training center,27.677504,85.32629,ChIJP4pZYcYZ6zkRT8oXG6ifOc0
Arya Pre Primary School,Elementary school,27.6231612,85.3052922,ChIJ21ytI7AX6zkRFKewWZONwDE
Vanguard Training Center,Language school,27.6514425,85.3201647,ChIJr5BC7XsX6zkRun7XrkgcGUY
FBI Bartenders Nepal,Bartending school,27.6715905,85.3201393,ChIJIaLoPc4Z6zkRo9lbaeyzJoc
"JEF - Jasper Education Foundation - Bridge Course, CMAT, KUUMAT, Entrance Preparation",Educational institution,27.6711101,85.3196209,ChIJj49ZEM4Z6zkRvIF9Tg2YMho
School of technical analysis,Education center,27.6842635,85.3317512,ChIJp3lyo5gZ6zkRTbEUi2idhTk
Sunrise English Boarding School,Boarding school,27.6490289,85.3008821,ChIJBaz1lZoX6zkRFzjydrGCZrI
Pre-Gurkha Training Centre,Training center,27.645206,85.3150556,ChIJDXRryQkX6zkRr6qT7nwl-0g
United Technical School,Educational institution,27.6689055,85.3184818,ChIJ8VjfjwQZ6zkRJWRGmZfcAso
Jabez Chinese Language training institute Pvt Ltd,Language school,27.6707083,85.320497,ChIJh3Bba9EZ6zkRQ8OLxitnJsc
Pushpanjali Secondary School,Combined primary and secondary school,27.6111288,85.3558836,ChIJq4aoxioR6zkRMC8EiSlZ3kI
Everest Middle School aavasiya,Private educational institution,27.6244643,85.3491229,ChIJWe4q_TEX6zkRLsf_R74YlnM
SERC School,General education school,27.5904605,85.3305953,ChIJl2daEz4Z6zkRPlWXXC1GunU
Shangrila International School,International school,27.5963249,85.3293214,ChIJOXm2p8cX6zkR34nlwUV_x3c
"Kshitiz Secondary School, Harisiddhi, Lalitpur",Secondary school,27.6376465,85.3434819,ChIJ-5lVv0cX6zkRDuTTelAUapc
Taeyang korean language institute,Language school,27.6663653,85.3323668,ChIJfTMIcosZ6zkRGH8jI30gBJk
YING HUA LANGUAGE INSTITUTE 英华语言学院,Language school,27.6837187,85.3124062,ChIJtVhJrywZ6zkR18dKpsKTRYc
Apex Skills Academy & Research Center Pvt Ltd - New Baneshwor,Vocational school,27.6868074,85.3357375,ChIJH8lH6pAZ6zkRPtlngivWuvg
Technical Training & Research Institute (TTRI),Agricultural high school,27.6654858,85.3193277,ChIJMzJhpaQZ6zkR9QqZE0nPG-s
D.A.V. Business School MBA,Educational institution,27.6747722,85.309066,ChIJzbDlQIcZ6zkRPzKHUZgok_s
Han Da Chinese School (best online platform ),Chinese language school,27.6824541,85.310404,ChIJpQKQxQIZ6zkRHaB3fTGHKq8
Prerana Vidhyashram,Education center,27.6329805,85.3456019,ChIJeflZJTgX6zkRNel9LLC81yI
Kitini High SchoolGarnu,Government school,27.6092286,85.355986,ChIJs5fePCsR6zkRBe-CuKTskkM
"Blue Bird School, Thaiba",Educational institution,27.6273365,85.3488769,ChIJKZD8zX8X6zkRtp4BlkpzQQ8
AITM College (Asian Institute of Technology and Management),College,27.6568825,85.332425,ChIJYclcRWAX6zkRLTsm-3vcFRY
Everest Sec. Boarding School,Boarding school,27.6245874,85.3493548,ChIJVVWl_TEX6zkRPbo2p0jkrKk
VVM Boarding School (Block B),Boarding school,27.6348744,85.3504726,ChIJfVO70cIX6zkRE_cP7CGIqb8
Presidential Graduate School | Premium American Degree in Nepal,College,27.6919575,85.3306748,ChIJNxdtQLkZ6zkR9oY_DyyKNrE
GEMS Institute of Higher Education,High school,27.6437086,85.3262313,ChIJs9Cwnn4X6zkRA0QgW7cX-RU
Illusion Bartender Academy,Training center,27.6709593,85.3193198,ChIJPa-OD84Z6zkRGUp34zmEN4o
Shubhashree College of Management,College,27.6928631,85.3358951,ChIJq_4JcRwZ6zkRHDk1Oo8yXJU
Ace Institute of Management,Business school,27.6908953,85.3393762,ChIJfX7Y0pYZ6zkRSnVLrdLPWx0
Ktm,College,27.6097732,85.3569859,ChIJ7z6CbU0R6zkRm0mJmbYcBCk
Nike Computer Center - Best Computer Learning Center,Computer training school,27.6719406,85.3246124,ChIJBcv-HgAZ6zkRZLPE6ODA2jY
Kathmandu University School of Management,University,27.6699275,85.3338989,ChIJAShoRd0Z6zkRZ9itZTs_Vkk
Bagmati Community Campus,College,27.686896,85.3440017,ChIJR10JcpIZ6zkRv_b9nXGr2us
Uniglobe College – Nepal’s First Pioneer in MBA (Finance),College,27.68984,85.339821,ChIJd1YXSZEZ6zkRevZICokttEg
Godawari Residential School ( GRS),International school,27.6161978,85.3572546,ChIJHdTqzJ0Z6zkR-3gv6qVaNhs
KLC Education Foundation Pvt. Ltd.,Language school,27.6716174,85.3186342,ChIJO35f4M0Z6zkRD3Uu8vpLGFA
Digital School Nepal,Education center,27.6434718,85.3183603,ChIJs7pn1FUX6zkREk0aulbI6xU
Vajra Academy,High school,27.6065625,85.3340625,ChIJE8YNAN4W6zkRUVU48QSJQr0
nkic land,College,27.589631,85.296895,ChIJXRLG9HQX6zkRq2QmR4OsihQ
Brewtiful Barista Academy,Business school,27.6610625,85.3191875,ChIJhYUdc8UZ6zkRR77d6O2umfA
Milestone Dance Studio,Dance school,27.678156,85.273315,ChIJU5GkQrIZ6zkRvoLckKUSrOA
Impulse academy of performing arts,Dance school,27.6818384,85.3199235,ChIJxblv6qYZ6zkRqF3wKgwqCRk
VIBE & WAVE,Dance school,27.691984,85.3362523,ChIJ2Q0qfpcZ6zkRPDc-ag1iLLA
Yala Blues Dance Institute,Dance school,27.6585652,85.3222332,ChIJm7QBUD4X6zkRouVNgihTpqY
Jhigu Dance Studio,Dance school,27.6460189,85.3537109,ChIJBT5SPy8X6zkRDgrsB0xqX5w
Well Dance School,Dance school,27.6604053,85.3240904,ChIJ8-vNW30X6zkRc-SDR0qdhao
Bloom Nepal School,Boarding school,27.6334313,85.3626657,ChIJSzMGoC0Y6zkRErK7sqGfHkU
Namuna Machhindra College,Community college,27.6664657,85.3230721,ChIJ-0xykdAZ6zkRuEelE9vJKYI
Hand2hand Dance Studio,Dance school,27.626671,85.3304806,ChIJv4N9MAAX6zkRNTSnfqQSVzg
Shree Udaya Kharka Secondary School,School center,27.5919416,85.3332107,ChIJrfqCPYMX6zkRT-cpWkX5bdU
"Excel Institute - Computer Institute, English Language, Private SEE, SEE tuition, Computer course in Lagankhel",Educational institution,27.6691901,85.3234597,ChIJbRbbZbgZ6zkRFPBkEBGLV88
The final technology chapagaun,Dance school,27.6042965,85.3257432,ChIJI2j5CKsX6zkR-OjmUvsnC9Y
U-ThinkCrazy : Engineering & Medical Entrance Preparation,Educational institution,27.6645933,85.3250108,ChIJE8kgsPsZ6zkRy_HaueP99YA
NITC (Computer Training Center),Computer training school,27.6590538,85.3245671,ChIJo34UBtgZ6zkRCWCGCaZ4TF4
Apps Technology,Computer training school,27.6706059,85.3202484,ChIJTReD0MwZ6zkRGPFMItPwu50
Citizen College,College,27.6692274,85.3226958,ChIJe8__YxkZ6zkRcM-WLw4GXZk
Y-Stand Dance School Pvt Ltd,Dance school,27.6755748,85.3157463,ChIJfVX_hMwZ6zkRwyM_yPx9lcE
Mentor Institute of Technologies,Computer training school,27.6773563,85.2803499,ChIJ33k3LNAZ6zkRYxheLkSmi-k
Marybert School,Combined primary and secondary school,27.6598157,85.3316801,ChIJE_vcd98Z6zkRbqlPt3czZfI
Advance Computer institute,Computer training school,27.6270504,85.3473943,ChIJFxkiszEX6zkRlxcN7vtJTvY
CEC (Computer Education Center),Educational institution,27.610967,85.3576646,ChIJI8N9WCoR6zkRjPGgPLVVqDk
Nepal Mega College,Educational institution,27.6916607,85.3280037,ChIJsxNYbbsZ6zkRC0l-Z5maOdg
Annal Jyoti Boarding School,Boarding school,27.6426808,85.3201341,ChIJE5GZN3EX6zkRyBaEpMkniiY
Aart Tsom Art Class,Art school,27.6751611,85.3198181,ChIJy0fLQjYZ6zkRwWBy9GwkWno
Shree Bhanodaya Basic School,Primary school,27.6477102,85.36043,ChIJnwPMfj0R6zkRas8hou84Ys8
Mega Public Academy,Combined primary and secondary school,27.6702784,85.2508077,ChIJ49qQ82sj6zkR94pFm6NETkg
Shree Moti Binayak Lower Secondary School,Middle school,27.6400197,85.3184795,ChIJi2V2yggX6zkRT5skfH55zjE
New Modern,Primary school,27.636342,85.3317208,ChIJge1IVJ8X6zkRYQl-uAzIz4o
SSIT Institute - Computer Training Center,Computer training school,27.6734713,85.2804012,ChIJd-GHKdIj6zkRTfIDjTzfxSA
SeaGate Computer Training,Software training institute,27.684198,85.3185947,ChIJ3eIh2rUZ6zkRwWJ5nmh2XYI
Delight School,Secondary school,27.6400369,85.3210569,ChIJH8-fOdQZ6zkRyApvSWNvwiM
Kathmandu University School of Arts,University,27.6472149,85.3349546,ChIJR9wfU10X6zkRZHGSDrsSAtE
Janamaitri Multiple Campus,Government college,27.691664,85.292468,ChIJgVKOJ2gY6zkRmFTRNu8e7h8
Nesfield International College,Private college,27.6651268,85.3249969,ChIJ25NcGdoZ6zkR5mkGC07VZiI
Bright Future H. S. School/ College,Combined primary and secondary school,27.6598451,85.322544,ChIJ4eiZwdcZ6zkRh0AAdQvavRk
Shree Phulchoki College,College,27.6259713,85.3463711,ChIJScLA1zEX6zkRVMxcjK7zHqk
Football khelne ground of prabesh,Educational institution,27.6654736,85.3026957,ChIJ7SWPHXgZ6zkR01XEHz2kpoc
Gloria Secondary School,Combined primary and secondary school,27.648857,85.2783136,ChIJqSayOU0X6zkRD4aXy72lNtg
Bajrabarahi Campus,College,27.6046913,85.3270856,ChIJMXJms50X6zkRRBMRkyC5hZA
Baneshwor Multiple Campus,Government college,27.6888212,85.347623,ChIJkUYpm44Z6zkRj3ffTEwMNbA
"The British College, Chakupat Campus",College,27.6793769,85.3262573,ChIJZRX9WesZ6zkR6PmhXK3g4PI
Jesus College,College,27.6531298,85.3189991,ChIJIfZDAXwX6zkRYjWTMqPgGrY
School of Information Technologies (S - IT),Computer training school,27.6834072,85.3457133,ChIJsfzcSIwZ6zkRYjKX-7nJRiA
Machhapuchchhre IB World School,Combined primary and secondary school,27.6630151,85.3149161,ChIJD3LRv9QZ6zkRrN5oVAoN4xU
Samir Dance Studio Nepal,Dance school,27.661114,85.343026,ChIJTYKhW3gZ6zkR-vQb9Ygu7Bo
Balmitra Primary School,Elementary school,27.6516117,85.2993118,ChIJy0LsNQAX6zkRzDuD7bJKZac
National College Of Engineering,College,27.6557856,85.3202575,ChIJjbj1sn0X6zkRbK3ZncqV3qc
Mahankal primary school,Elementary school,27.6199159,85.3006293,ChIJe7WkPv8X6zkRmtwg1w_3VZA
Prangarik Pathshala School Of Agriculture,Agricultural high school,27.6493259,85.3228232,ChIJpWAb3XoX6zkR3KJqxtLdSFc
Hamro Tuition Center,Education center,27.6109783,85.357492,ChIJdbnv4HkR6zkRJZQI9uqBZG4
Nepal Korea International College (NKIC),Studying center,27.6510587,85.3424249,ChIJe31KUVoX6zkRAZTrTFV0mhw
Radesh,Education center,27.6128404,85.3189383,ChIJvQOigUYX6zkRDL7cCAkQw9s
Dhapakhel,Education center,27.6199325,85.32726,ChIJJSEl1BIX6zkRvw_1h3fPAxw
KTM Farmers,Farm school,27.660366,85.2624524,ChIJoXCyYAQj6zkRPcPHrozrAjw
Shree Choina Vina Guru Ganesh Adharbhut School,Elementary school,27.6449361,85.3142415,ChIJu0QGSAAX6zkR84P9ficBDxM
Vedas College,College,27.6727807,85.3177484,ChIJ2cUbma8Z6zkRRQ0ogsVK-vc
Kids Zone Montessori Day care and Pre-school,Education center,27.6280287,85.3284273,ChIJWa2t3WUX6zkRq-VW-I3AiBU
Oracle Academy,Montessori school,27.6339768,85.3507581,ChIJl1aCGgAX6zkRXuSXF8LzGbc
Bridge View Montessori School,Montessori school,27.601413,85.3510144,ChIJLfxY_tMW6zkRAZ2vtL-rVT8
Devraj Coaching Centre,Education center,27.637687,85.3311934,ChIJi3hcSUwX6zkR7Mk6Z0UrUA4
Nepal Salesian Sisters,Education center,27.622489,85.3197816,ChIJHQNffNoX6zkRKGnEssh9acg
Ekata Pathshala एकता पाठशाला,School center,27.6284892,85.3527076,ChIJx0-Cx7EX6zkRACVVMQAX9T8
Sathya Uddhyan,Educational institution,27.6019728,85.2982734,ChIJDXJPBxEX6zkR6UOWHvghW00
Genius & Success Education Center,Education center,27.6363106,85.3304028,ChIJPZb0vxlOL0UR4yjf6Uva8II
Gms school dhapakhel Lalitpur,School center,27.6268242,85.331745,ChIJ-TN_AQAX6zkRKBoD1ke4jng
DREAMLAND ACADEMY,Educational institution,27.6365105,85.3418913,ChIJ_4i1eUcX6zkRRpMrRI5hszo
Evangelical Christian College,Educational institution,27.6433342,85.2992712,ChIJOfdRqv0X6zkRqtdTrB2Xq4Q
SUMARGA ENGLISH SCHOOL,English language school,27.6247014,85.3068003,ChIJcVvHVi4X6zkRJ-gHk-kc6C8
Kopila English Secondary School,General education school,27.6477825,85.3592701,ChIJ8-LFDrIQ6zkRVu_APkzX-Bc
Ridvan Academy,Higher secondary school,27.6154136,85.3628552,ChIJw-19stcQ6zkRvfVhei5z2k4
Super Vision English School,English language school,27.6671407,85.3255795,ChIJv2l42MoZ6zkRdh_HoxjL-g8
Kohinoor Academy,Montessori preschool,27.6037081,85.3251819,ChIJJy7_awAX6zkRBAn2FVbFjCg
Anugraha montessori,Montessori school,27.6066894,85.3615108,ChIJMS-RdAAR6zkR2LEPLKgcNnM
बलोदय पूर्वाधार सरकारी विद्यालय,Government school,27.6216321,85.3259454,ChIJE9Iu7hoX6zkRpOJpgJ0ECNY
NAVODEEP ( Montessori & Day Care/Bidhyasharam),Primary school,27.6275893,85.3315073,ChIJUS5mHCgX6zkRXC3oRHHQ-Fk
Jalapa Secondary School,Middle school,27.6262202,85.3332525,ChIJh7gtT2kX6zkRGkrgfOZm4VM
Namaste International Academy,Preschool,27.6119438,85.3569026,ChIJj7GrxNcR6zkRcz6CFzh8jrU
Bageshwary Basic school,Primary school,27.5882375,85.3200781,ChIJAR6eyowW6zkR5Y7OtY5-3Gw
Sun Hwa International Academy,International school,27.620741,85.3240047,ChIJ91VW1RoX6zkRuc8Rj6BhIAw
Nepal Presbyterian Theological Seminary,College,27.6288404,85.3171115,ChIJ7UnklAsX6zkRxf1MJNSn_t8
Samir home 🏡,Preschool,27.6007946,85.3595427,ChIJPdvDMQAR6zkRVduZ6aKIzFc
Sudesha School,Combined primary and secondary school,27.6641322,85.3040891,ChIJVXBs-iUY6zkRlCv-cJFWgOk
Sungabha English School,English language school,27.6242426,85.3468133,ChIJP36p5RcX6zkRyEq9TZBOTjg
Shree Mahankal Basic School,Primary school,27.6174604,85.2984746,ChIJ5V_4hXwX6zkR2VW_QeH4nQM
Mother Ganga Primary School,Primary school,27.6371753,85.3201901,ChIJtdLQhXQX6zkR3X0ey71BtwI
Santaneshwar Vidya Mandir,General education school,27.6089984,85.3318344,ChIJ9Rny_-AW6zkRIrdGzS-b8GY
Rudrayanee School,General education school,27.6358112,85.2958275,ChIJb686vJUX6zkRKPOudZt8_lU
Aadya home,Middle school,27.6318771,85.3291426,ChIJxV0uYKMX6zkR1M1-V6yaBxA
Chandi Devi Basic School,Primary school,27.5923683,85.2839373,ChIJ5VVumDwW6zkRK3seuaL1FbY
SEDA School,Private educational institution,27.608124,85.3594535,ChIJgVoS7ysR6zkRu8Ikp_ao1gg
JVM Secretary School,Middle school,27.6216692,85.3537226,ChIJi2tx5CoX6zkRU9QULKLw_OY
Phulchoki English School,English language school,27.6022671,85.3515226,ChIJz4Q7adIW6zkRQBupfew5I38
BMP school,General education school,27.6272743,85.3551811,ChIJVxSdK80Q6zkRgyk5VhLP0no
VVM SCHOOL (Block A),Educational institution,27.6296904,85.3442501,ChIJQcWoy8QX6zkRFKGaVNta59U
English Speaking Hub,English language school,27.6844234,85.3483728,ChIJvZEbuSoZ6zkRk9d6jbqyGVU
Fulchoki Higher Secondary School,Higher secondary school,27.6244891,85.3477806,ChIJ__-_1zEX6zkRMs0HDfXVzTw
Dinesh sir ko Ghar,Education center,27.6080403,85.3407951,ChIJwcgzMwAX6zkRMluSJMsEuk4
"Suarchana English School, Thaiba",Middle school,27.6254316,85.3483059,ChIJQZ4BPTIX6zkRfElvEsPj2Cw
Montessori Kids’ Paradise,Montessori school,27.618668,85.3187277,ChIJcVlTpwYX6zkRt4rhg5E6fqk
J8C4+739 Karyabinayak,Educational institution,27.6206653,85.3052323,ChIJ97OR5o0X6zkRtXfuEXwLdGs
Nava Jyoti Lower Secondary School,Public educational institution,27.6080301,85.3369573,ChIJwTQV9d4W6zkR023rPxJrcgQ
Medhavee KidsPreschool,Preschool,27.619414,85.3195476,ChIJUa4zkpoX6zkRAI92f8xhEm0
Little Blessing,General education school,27.6141918,85.3567836,ChIJa-rvcdUQ6zkRkc5iRDMm_Wg
Asian College for Advanced Studies,College,27.6585417,85.3235817,ChIJaSl2VH0X6zkREkyzpOrIjpI
Damaitar Lower Secondary School,Government school,27.6278203,85.3566365,ChIJK5B4etIQ6zkRM4YfqzAM7Wo
श्री गणेश विनायक माध्यमिक विद्यालय,General education school,27.5850865,85.3100186,ChIJITrD3i8X6zkRgLeXoaC_qys
Jharuwarasi panityanki,Middle school,27.6086657,85.3371181,ChIJh1EJUQAX6zkRgil7rAi7GyE
Ace International Business School,Business school,27.6918125,85.3393125,ChIJla3iZ4QZ6zkR3fVkL6Ix8gg
Kitini Resource Centre,School center,27.6062118,85.3535311,ChIJQ9-RaNMW6zkR0M8XH9gSwEE
Aadarsha International Pvt. Ltd,Education center,27.6205297,85.319333,ChIJc0tyZboX6zkRDOu11PSlp9M
Annapurna Driving Institute,Driving school,27.6682818,85.3095152,ChIJU1-bwS0Y6zkRLvuiMQU0mR4
Gamvir Samudra Setu H. S. School,Combined primary and secondary school,27.6707421,85.3435447,ChIJ0QNjXuUZ6zkRvPF7q7tIfTA
Shree Bajrabarahi Secondary School,Government school,27.6045038,85.3271456,ChIJj8cnXeQW6zkRxyrxBcwKayA
