name,lat,lng,reviews_count,weekly_hours,cafe_individual_score,cafe_weight,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,banks_rank,education_rank,health_rank,temples_rank,other_rank
Sarlahi Khaja Ghar,27.6687012,85.4129098,1,98.0,0.55053924601816,0.55053924601816,32,16.87405145787643,130,44.703835612395665,127,52.968832479675726,72,29.39070011726522,71,28.05767357380547,716.0,297.0,302.0,838.0,371.0
Seven Eleven,27.6985881,85.3687532,5,98.0,0.6306420557716643,0.6306420557716643,7,3.0919720488479356,0,0.0,1,0.3939914982044257,25,10.591579783066903,14,5.643065775993247,1145.0,1261.0,1194.0,1157.0,1188.0
Shanghai Express | Chinese Restaurant,27.6699502,85.4277479,0,98.0,0.5,0.5,64,30.82748492990018,181,58.02287426195254,171,71.41646268493588,251,104.39504519696617,123,47.85203574485819,103.0,1.0,110.0,47.0,100.0
Shankhadhar Newari KhajaGhar,27.6724497,85.3847092,13,98.0,0.6924208470843213,0.6924208470843213,45,21.738724445550602,4,1.623120001225628,11,4.008624925528838,154,64.59236823767338,57,24.323745084838198,387.0,815.0,779.0,400.0,403.0
Shova Coffee Shop,27.67151,85.4216859,22,98.0,0.7286174105755541,0.7286174105755541,50,25.132636606326194,172,55.92981152887462,144,59.623576442839386,235,98.49263263647532,117,45.588154681601814,277.0,69.0,219.0,244.0,198.0
Siddhilaxmi Mithai and Dahi Bhandar,27.6653963,85.4252398,3,98.0,0.6010784920363198,0.6010784920363198,53,25.217761071358616,157,49.31984828562541,135,56.62981709747591,242,100.81794803199475,112,43.73259701689314,254.0,251.0,269.0,203.0,248.0
Subin Khaja Ghar,27.667648,85.3842066,0,98.0,0.5,0.5,25,12.176339169384459,2,0.8051949217581521,8,2.961620030054819,122,50.42261097541857,34,14.560789097125141,918.0,1177.0,959.0,748.0,895.0
Tapaiko food corner,27.6817462,85.3914961,4,98.0,0.6173484952239897,0.6173484952239897,38,18.944575364443725,10,3.3619747837095906,14,5.966829296174066,147,60.80519535698428,45,19.004075794908292,621.0,693.0,664.0,508.0,743.0
The Atlantic Seafood Restaurant & Bar,27.6759092,85.3980128,99,98.0,0.8357754824842993,0.8357754824842993,38,19.312032734199633,41,14.886491987156372,50,21.10711484192148,131,53.95713300955049,54,22.766750974709396,565.0,548.0,478.0,658.0,503.0
The bekary & coffee shop,27.6683125,85.4043512,1,98.0,0.55053924601816,0.55053924601816,17,9.11469574474096,61,21.231010226804848,45,18.96743486485721,23,10.361811558780623,38,15.87045031981251,1019.0,466.0,580.0,1164.0,870.0
The Box Hub,27.6776134,85.4387782,8,98.0,0.660205619507009,0.660205619507009,37,17.26042500090311,108,34.9511947314833,93,39.89242903251496,219,91.88278163282175,95,37.53777847999595,701.0,370.0,370.0,311.0,341.0
The Morrison Cafe,27.6725878,85.4252582,4,98.0,0.6173484952239897,0.6173484952239897,64,30.900456929881543,174,56.14125181628865,170,71.231879582943,250,104.02588553779486,121,46.9817217911955,97.0,58.0,123.0,56.0,141.0
The One 99 Eatery,27.6742174,85.3727221,1,98.0,0.55053924601816,0.55053924601816,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,122,50.19336700582377,47,18.976108371848152,461.0,996.0,874.0,754.0,744.0
Three Point Restaurant and Sekuwa Ghar,27.6955679,85.3799072,6,98.0,0.6418816010661614,0.6418816010661614,14,6.888135252473896,1,0.34523809524957483,1,0.3939914982044257,43,18.413162575934315,25,10.362737967162962,1063.0,1224.0,1194.0,890.0,1013.0
times cafe,27.6673032,85.4254267,8,98.0,0.660205619507009,0.660205619507009,54,25.70651572998326,171,54.710400507063326,146,61.20570710298681,253,105.56223633651933,119,46.52817192647478,239.0,153.0,196.0,28.0,162.0
Under Ground Cafe,27.673449,85.377165,2,98.0,0.5801028097535045,0.5801028097535045,44,21.99855621884083,3,1.1577489452096297,10,4.0009854863968615,158,65.83743604115742,61,25.130742871683772,385.0,921.0,794.0,378.0,385.0
Universal Star Foodland,27.6740956,85.3747591,44,98.0,0.7775541147309986,0.7775541147309986,42,21.26607106655829,3,1.1577489452096297,9,3.4221855949294655,150,62.37223589447661,58,23.889051299382277,402.0,921.0,874.0,471.0,416.0
Untouched like blue dawn,27.6678168,85.43099,0,98.0,0.5,0.5,63,30.48405058645604,175,55.62017222562471,173,72.45047742750364,260,108.20796641672271,127,49.665093097013305,133.0,99.0,83.0,2.0,1.0
Vintage Tea House,27.6815247,85.386297,14,98.0,0.6974513049774942,0.6974513049774942,43,21.264854118599953,5,1.9897866679222946,10,3.6690546275004188,152,63.23690921351229,50,21.49232818812986,416.0,775.0,842.0,446.0,597.0
Warm Delight Bakery,27.674833,85.3696693,15,98.0,0.7021569840726396,0.7021569840726396,29,15.197805924839841,2,0.8125108499600547,4,1.6772337972452762,56,23.36799776159777,35,13.617190346674786,767.0,996.0,1041.0,857.0,917.0
Friend’s Hub Snooker House and cafe,27.710106,85.4153028,5,99.0,0.6306420557716643,0.6306420557716643,1,0.7220158820719793,7,2.3245608306455896,5,2.251327804216677,14,6.34697461479001,6,2.4032547180527892,1198.0,738.0,1005.0,1276.0,1279.0
Samsara thakali restaurant,27.672294,85.433751,10,99.0,0.6748370656573115,0.6748370656573115,62,30.609819567287445,167,54.37250916678643,177,74.62981574530076,244,101.46201361124173,122,48.012812833730514,125.0,172.0,33.0,184.0,96.0
TWIST Newari Khaja Ghar & Restaurant,27.6777557,85.3976924,1,99.0,0.55053924601816,0.55053924601816,37,18.595789404974976,40,15.029614778231574,46,19.24966180031224,136,56.326818753519184,49,20.83054334305111,650.0,541.0,570.0,626.0,643.0
Cafe Silichung,27.6837496,85.3897351,3,99.75,0.6010784920363198,0.6010784920363198,38,18.944575364443725,6,2.1269537568644656,10,3.813627401368537,146,60.40121698544668,41,17.289903441853802,621.0,745.0,802.0,530.0,815.0
Dakshin Barahi Fast Food and Resutrant,27.6691076,85.3859252,21,99.75,0.7253763116754715,0.7253763116754715,34,16.595146223465072,4,1.4815856097126785,11,4.493542995416217,137,56.850209329003626,45,19.087972322463,722.0,890.0,708.0,615.0,735.0
Fresh bite bhojanalay,27.711675,85.4127074,0,99.75,0.5,0.5,1,0.7220158820719793,5,1.7412274972393398,3,1.508129956790785,14,6.34697461479001,6,2.4032547180527892,1198.0,806.0,1087.0,1276.0,1279.0
"Gatthaghar-3, Bhaktapur",27.673437,85.3744054,1,100.0,0.55053924601816,0.55053924601816,41,20.86627740669779,2,0.8125108499600547,9,3.4221855949294655,139,57.65530123393991,54,22.083459565002524,438.0,996.0,874.0,599.0,551.0
Ghyampe view Point Restaurant,27.6317596,85.4293694,1,100.5,0.55053924601816,0.55053924601816,0,0.0,2,0.5770685725503802,0,0.0,16,7.905665329870016,8,3.813089756351379,1265.0,1195.0,1296.0,1242.0,1236.0
Roadside Restro & Cafe,27.696253,85.4651164,0,101.0,0.5,0.5,0,0.0,1,0.6666666666666666,1,0.35000000001583337,29,11.348880527343812,20,8.851685757991588,1265.0,1191.0,1277.0,1142.0,1105.0
3 R khaja ghar,27.6741774,85.3948623,8,101.5,0.660205619507009,0.660205619507009,38,19.127544703129978,33,12.213251143946295,39,16.88754537629312,140,57.71140477434759,59,25.3051182997351,609.0,612.0,603.0,598.0,383.0
Baiga Cafe and Rooftop,27.6726941,85.4249557,10,101.5,0.6748370656573115,0.6748370656573115,65,31.616700259106207,172,55.73420375046034,168,70.13124886629085,248,103.13459546133426,121,46.9817217911955,3.0,89.0,143.0,115.0,141.0
Belis Bakery,27.6720391,85.3878463,3,101.5,0.6010784920363198,0.6010784920363198,39,19.053642100813402,7,2.5727141528298083,14,6.082829602896941,147,61.16692427252542,51,21.765428577617588,612.0,723.0,655.0,499.0,575.0
Bhintuna food cafe,27.675825,85.4381791,31,101.5,0.7526962300907996,0.7526962300907996,39,18.316262754979046,120,38.12527910503448,106,44.81638187285348,229,95.68261867161469,103,40.477619179663485,667.0,343.0,352.0,282.0,311.0
BM Brothers Bekery and Coffee Shop,27.6612252,85.369799,0,101.5,0.5,0.5,16,8.124297887060042,2,0.8125108499600547,2,0.8001358629030645,38,16.480152691911606,16,6.384733774237038,1046.0,996.0,1173.0,911.0,1176.0
Cafe Boh,27.6783498,85.3984108,227,101.5,0.8958683554590599,0.8958683554590599,38,19.312032734199633,40,15.029614778231574,51,21.43218754188867,129,53.09415206250385,49,20.89131223937524,565.0,541.0,471.0,688.0,632.0
Cafe Sayto Kalo,27.6830101,85.3863668,13,101.5,0.6924208470843213,0.6924208470843213,39,19.564337993977038,4,1.623120001225628,10,3.6690546275004188,144,59.49155345538529,48,20.526955515386568,517.0,815.0,842.0,558.0,657.0
Cafe Zone,27.6718091,85.4306621,21,101.5,0.7253763116754715,0.7253763116754715,64,31.102161909654388,174,55.37116929470883,179,75.6456887611889,247,102.55046603144118,124,48.471387903237435,55.0,123.0,3.0,143.0,55.0
Cake Snow Bakery & Coffee Shop,27.6650324,85.3682898,5,101.5,0.6306420557716643,0.6306420557716643,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,39,16.631392763922957,21,8.415370300809125,868.0,996.0,1109.0,908.0,1112.0
Chautari chiya adda,27.6816716,85.4104162,7,101.5,0.6516177380544796,0.6516177380544796,16,9.09988736018086,54,19.772588148110124,50,21.286532792436503,34,14.222538636691228,30,12.792907773639687,1026.0,489.0,475.0,1023.0,937.0
Chiya Pasal,27.6889911,85.3895483,23,101.5,0.7317205478079842,0.7317205478079842,18,8.949710928877257,2,0.8179250794674757,3,1.24614796727813,127,52.22973752348937,34,13.815425500766725,1034.0,989.0,1095.0,722.0,913.0
Coffee land,27.6655004,85.4251129,7,101.5,0.6516177380544796,0.6516177380544796,53,25.217761071358616,156,49.12754059329406,135,56.62981709747591,242,100.81794803199475,112,43.73259701689314,254.0,254.0,269.0,203.0,248.0
Ek Bisauli,27.6746626,85.3687775,7,101.5,0.6516177380544796,0.6516177380544796,29,15.197805924839841,2,0.8125108499600547,4,1.6772337972452762,44,18.354609815997023,32,12.48231317091898,767.0,996.0,1041.0,892.0,942.0
Gankhu bakery,27.6812305,85.397741,2,101.5,0.5801028097535045,0.5801028097535045,33,16.339274086861664,31,11.910556267049081,40,16.874623076668705,131,54.050656934421866,38,16.444431520751433,728.0,615.0,604.0,653.0,847.0
Jaam Chiya Kham,27.6759527,85.400436,0,101.5,0.5,0.5,27,13.973276017639312,49,17.947025022267916,49,20.94114551598195,87,36.32032759892582,42,18.105635990570825,831.0,503.0,504.0,811.0,790.0
Jhee Newa Cafe,27.6726029,85.4312104,1,101.5,0.55053924601816,0.55053924601816,64,31.102161909654388,172,55.4272771352117,178,74.97902209452222,244,101.43319391240158,123,48.22972123653432,55.0,117.0,26.0,186.0,83.0
Kumar Bakery and Coffee Shop,27.6809137,85.3861548,48,101.5,0.7837632021323228,0.7837632021323228,45,22.574923153008946,5,1.9897866679222946,10,3.6690546275004188,153,63.625798102447476,52,22.479038666879923,354.0,775.0,842.0,421.0,522.0
Madhyapur Tiffin House,27.6828589,85.3882494,0,101.5,0.5,0.5,39,19.564337993977038,5,1.7751019049951242,10,3.813627401368537,146,60.434824986580985,45,19.213730172173264,517.0,801.0,802.0,526.0,724.0
Mi:loco Cafe' n Restaurant,27.6711367,85.4216744,85,101.5,0.8247785754157193,0.8247785754157193,51,25.458356192134797,172,55.92981152887462,144,59.84973163843192,236,98.89041412050594,118,45.986187070386876,251.0,69.0,213.0,235.0,181.0
Neewaaz Restaurant With Snooker,27.6888596,85.3793205,32,101.5,0.7549398754108159,0.7549398754108159,24,11.559967366127514,1,0.34523809524957483,4,1.6401394654825556,117,48.609151324935986,41,16.75977172345084,942.0,1224.0,1073.0,766.0,832.0
ORANGE FOOD CAFE,27.6809319,85.3929921,6,101.5,0.6418816010661614,0.6418816010661614,36,17.924091322002702,18,6.829323698836455,22,9.128795685824002,146,60.076684371374554,48,20.67815682915017,683.0,638.0,638.0,535.0,653.0
Rajesh Khaja Ghar,27.6824711,85.3880432,0,101.5,0.5,0.5,39,19.564337993977038,5,1.7751019049951242,11,4.057943516435604,146,60.434824986580985,45,19.213730172173264,517.0,801.0,763.0,526.0,724.0
Refesh Coffee House and Bakery,27.6700433,85.4101231,1,101.5,0.55053924601816,0.55053924601816,29,15.073806544959108,99,35.02137027008291,97,40.30886450619335,45,18.876640342609523,59,24.020410694048056,780.0,368.0,364.0,886.0,407.0
Rishna sweets and Bakery,27.6742607,85.3727834,26,101.5,0.7403084292605133,0.7403084292605133,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,124,51.019364525482324,47,18.976108371848152,461.0,996.0,874.0,741.0,744.0
Seed & Spoon,27.6818442,85.4583658,16,101.5,0.7065772901240378,0.7065772901240378,0,0.0,10,4.467695522581926,2,0.743269997498104,17,6.979240729023005,18,7.761083505387873,1265.0,678.0,1190.0,1265.0,1163.0
"Shandar Mo:Mo Birendra Chowk, Kadaghari",27.6985501,85.373722,4,101.5,0.6173484952239897,0.6173484952239897,8,3.5963651464388606,0,0.0,1,0.3939914982044257,30,12.69812663102854,22,9.027678847208698,1113.0,1261.0,1194.0,1080.0,1079.0
Sijan Bakery,27.6718831,85.3782443,1,101.5,0.55053924601816,0.55053924601816,43,21.508928209424685,4,1.4982591039781115,9,3.4221855949294655,151,62.604719899107444,62,25.368268014069425,397.0,886.0,874.0,458.0,382.0
Suntali Chiya Pasal☕️🍮🍵,27.6617308,85.4096256,1,101.5,0.55053924601816,0.55053924601816,15,7.777282335762863,70,24.89655694125534,52,20.365719596563657,35,15.32649561261709,34,13.804182875408877,1052.0,436.0,527.0,1003.0,916.0
Tea Time,27.6820448,85.3795178,4,101.5,0.6173484952239897,0.6173484952239897,45,22.497959491293386,3,1.150433017007727,9,3.3897385124034267,136,56.01964999585323,43,17.93168184181531,369.0,947.0,939.0,629.0,795.0
The bright light kitchen,27.6735567,85.3748494,7,101.5,0.6516177380544796,0.6516177380544796,41,20.86627740669779,3,1.1577489452096297,9,3.4221855949294655,145,60.13084460419195,57,23.324391209378813,438.0,921.0,874.0,533.0,460.0
The chatpate & chiya junction,27.6748902,85.4382099,9,101.5,0.6678877412421497,0.6678877412421497,43,20.356344760512105,127,39.55142398196883,112,47.27173544489887,230,96.06715259869213,104,41.150349261624825,497.0,333.0,333.0,280.0,296.0
YG COFFEE & TRAINING CENTRE,27.6660197,85.4242277,4,101.5,0.6173484952239897,0.6173484952239897,54,26.01253195612474,161,50.92478504413112,136,57.0969045474333,234,97.66467814678482,112,43.80002906919279,220.0,221.0,248.0,256.0,245.0
The Golden Lion,27.6617555,85.4211059,3,102.0,0.6010784920363198,0.6010784920363198,37,18.039441074846255,130,42.34982050262919,111,46.3004302046972,149,63.01460331059465,81,30.25550980440441,677.0,319.0,339.0,450.0,365.0
Coffee Cafe & Burger House,27.6745872,85.3670569,20,103.25,0.7219844108196658,0.7219844108196658,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,38,15.930915733517546,30,11.733519348553362,791.0,996.0,1041.0,968.0,967.0
Doleshwor Bakery,27.6550939,85.4398645,11,103.95,0.6811813017898243,0.6811813017898243,8,3.5621193145908716,24,7.030816884833016,12,5.8833577574826865,15,6.015733769268457,18,7.547874297077649,1144.0,636.0,668.0,1294.0,1164.0
Tapaiko fresh bakery and cake shop,27.6711052,85.3829232,2,104.0,0.5801028097535045,0.5801028097535045,39,18.84665561763207,4,1.623120001225628,9,3.540419921522216,148,61.40215714628549,51,21.267275363903238,640.0,815.0,868.0,492.0,613.0
HADA STORE (BHAKTAPUR JUJU DHAU 巴德岗老酸奶店）,27.6722935,85.4269415,36,104.5,0.7632818452656526,0.7632818452656526,65,31.445596253098525,176,56.612019469269384,174,72.62995292795583,249,103.27252458782121,124,48.43139806941057,7.0,33.0,76.0,96.0,61.0
White House Tea shop,27.6329443,85.4160753,4,104.5,0.6173484952239897,0.6173484952239897,0,0.0,1,0.4444444445185185,0,0.0,12,5.874017139048529,7,3.307203678684347,1265.0,1216.0,1296.0,1297.0,1249.0
6/9 Khaja Ghar,27.6784061,85.3863721,0,105.0,0.5,0.5,48,23.976494320260898,5,1.9897866679222946,12,4.528115769323183,156,64.75877354258694,55,23.691985756606346,307.0,775.0,704.0,395.0,439.0
जनकपुरीया स्वीटस्,27.6747613,85.3653239,0,105.0,0.5,0.5,28,14.58768646983564,2,0.8125108499600547,3,1.0444519779701318,29,12.347342939544241,25,9.765522392687169,791.0,996.0,1109.0,1099.0,1048.0
Aageno Sekuwa Ghar,27.6733981,85.3743297,21,105.0,0.7253763116754715,0.7253763116754715,41,20.86627740669779,2,0.8125108499600547,9,3.4221855949294655,139,57.65530123393991,54,22.083459565002524,438.0,996.0,874.0,599.0,551.0
Alisha Fast Food,27.6769046,85.3752966,0,105.0,0.5,0.5,46,23.2944116551726,2,0.8099228582392453,11,4.189874375306491,154,63.60238410177966,50,20.382717077738693,328.0,1144.0,748.0,425.0,673.0
Arabica coffee Radhe Radhe,27.6763531,85.3981224,63,105.0,0.8032354761089594,0.8032354761089594,38,19.312032734199633,41,14.886491987156372,49,20.64046971821224,130,53.40883467913663,54,22.766750974709396,565.0,548.0,506.0,678.0,503.0
Aroma Bakery,27.669833,85.3859192,6,105.0,0.6418816010661614,0.6418816010661614,35,17.033376936015877,4,1.4815856097126785,12,5.072342886883613,140,58.21975776374116,50,21.654699729532958,712.0,890.0,689.0,593.0,589.0
Break Time,27.7095616,85.4149692,2,105.0,0.5801028097535045,0.5801028097535045,1,0.7220158820719793,8,2.510835340467966,5,2.251327804216677,14,6.34697461479001,6,2.4032547180527892,1198.0,726.0,1005.0,1276.0,1279.0
Cheers Loung and Bar,27.6821975,85.3891531,8,105.0,0.660205619507009,0.660205619507009,39,19.564337993977038,6,2.1269537568644656,11,4.283799654256116,147,60.80519535698428,46,19.396291178683192,517.0,745.0,736.0,508.0,712.0
Chicken Strong,27.6744234,85.3721044,32,105.0,0.7549398754108159,0.7549398754108159,38,19.511244603614077,2,0.8125108499600547,9,3.4221855949294655,116,47.564648104622435,46,18.48354192630656,549.0,996.0,874.0,770.0,773.0
Chiya Vibes,27.6693444,85.3817081,14,105.0,0.6974513049774942,0.6974513049774942,30,14.51969279200517,3,1.1530210087285364,8,2.961620030054819,134,55.109217686209064,45,18.651167591418062,821.0,941.0,959.0,639.0,765.0
Coffee Corner,27.6826986,85.3871536,106,105.0,0.8407086585490307,0.8407086585490307,39,19.564337993977038,4,1.5251019049326242,11,4.057943516435604,146,60.434824986580985,45,19.213730172173264,517.0,873.0,763.0,526.0,724.0
De Temple Cafe,27.6735231,85.4349476,197,105.0,0.8855819311824803,0.8855819311824803,60,29.837278414541203,160,51.721810309495865,169,71.86792026170944,242,100.70543667939283,119,46.91489620433231,140.0,206.0,99.0,207.0,144.0
Deurali khaja ghar Darjeeling height fyafuulla tol,27.6563856,85.4299725,11,105.0,0.6811813017898243,0.6811813017898243,31,14.884060592058471,78,23.797981465786137,60,25.278677640855676,56,23.364555699859128,32,12.384960810167573,786.0,441.0,440.0,858.0,947.0
Dhanusha Sweet And Chat House,27.672922,85.38556,8,105.0,0.660205619507009,0.660205619507009,44,21.118961816017297,4,1.623120001225628,12,4.478797178416416,152,63.418340366616526,54,22.612749391468203,419.0,815.0,715.0,433.0,510.0
Dhuncho Street Food Khaja Ghar,27.6890136,85.3801206,7,105.0,0.6516177380544796,0.6516177380544796,24,11.559967366127514,1,0.34523809524957483,4,1.6401394654825556,119,49.35232015585599,41,16.75977172345084,942.0,1224.0,1073.0,761.0,832.0
Dhungro Lekali Kitchen,27.6735106,85.3854431,2,105.0,0.5801028097535045,0.5801028097535045,45,21.738724445550602,4,1.623120001225628,12,4.478797178416416,154,64.22407859366524,55,23.011056528213935,387.0,815.0,715.0,406.0,476.0
Divyashree Restaurant And Banquet,27.6720143,85.4044925,13,105.0,0.6924208470843213,0.6924208470843213,18,9.686178846491394,61,21.441642290284246,46,19.59244117265078,25,11.176111668617358,39,16.409908625546652,978.0,459.0,568.0,1146.0,851.0
dUmpling MoMO,27.6393808,85.4161377,12,105.0,0.6870174332905029,0.6870174332905029,0,0.0,2,0.7222222223703703,2,0.891600824383027,19,9.10454324658609,11,5.029253357949904,1265.0,1189.0,1168.0,1204.0,1214.0
