name,main_category,category,address,city,lat,lng,rating,reviews_count,imageUrl,phone,url
Mahalaxmi Temple (Chode) 𑐩𑐴𑐵𑐮𑐎𑑂𑐲𑑂𑐩𑐷 𑐡𑐾𑐐𑑅,Hindu temple,Hindu temple,"M9HQ+C52, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6785036,85.3879009,4.8,8,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGJ-mYT5ac9TqfoYwgonhYL2HMsMB1KT6bPaajFKQiwfpYsAs7c_SupsUR5KZ3dQPDiLg3ShpF-mXI5dcPGhWtajsKDRtRB_e1K5vEPkXRV8g3nrlPEtmwsb-1GlfLGoNl5S8=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Mahalaxmi%20Temple%20(Chode)%20%F0%91%90%A9%F0%91%90%B4%F0%91%90%B5%F0%91%90%AE%F0%91%90%8E%F0%91%91%82%F0%91%90%B2%F0%91%91%82%F0%91%90%A9%F0%91%90%B7%20%F0%91%90%A1%F0%91%90%BE%F0%91%90%90%F0%91%91%85&query_place_id=ChIJXaWcd2Ya6zkR72ucM5PKZsk
Rakta kali mandir,Hindu temple,Hindu temple,"M9HV+2W2, Unnamed Road, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6775003,85.3947749,4.2,9,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtc5qQrggA7dA4PIlAcFjTg2csb1s3iY5nLd_ljEyizmbxF255LHzh8Ti9InoTj8YY6DZ84HBYEGwP2XJ-6egxoYgK3hGLMAhE9JLAoy7KCryLOhRJac1aaKAR4gfoSFVGkZEWtp0dG0g5=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Rakta%20kali%20mandir&query_place_id=ChIJVYLhS9Ab6zkRcNDyNTW0wRc
Radhe Radhe Ashram,Hindu temple,Hindu temple,"Shyama Shyam Dham, Nikosera, Araniko Highway, Madhyapur Thimi 44811 Araniko Highway, Madhyapur Thimi 44811, Nepal",Madhyapur Thimi,27.6751591,85.3993195,4.2,88,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-mtqDF-R3Sa4Woo2moreMzvWPAJcff5PQIf9miuCgNQsKRheEsNHRVJdsWYSaLMOUbWUId_pHOtJZ3qVhGuTnqrvDX1WLdAfTirbhbWwAnf36pRBgC8f4dzH2BhXnStQ_GxgNKw=w408-h458-k-no,,https://www.google.com/maps/search/?api=1&query=Radhe%20Radhe%20Ashram&query_place_id=ChIJB7yQRoga6zkRLl6SYgFaMvg
Guru ko puja pasal,Hindu temple,Hindu temple,"M9HX+996, Madhyapur Thimi 45600, Nepal",Madhyapur Thimi,27.6784164,85.3984178,5,1,https://lh3.googleusercontent.com/p/AF1QipNunvF_xsS25F4rTrcVE85Vau5mUfPJjY_a2sf7=w408-h544-k-no,+977 986-0059904,https://www.google.com/maps/search/?api=1&query=Guru%20ko%20puja%20pasal&query_place_id=ChIJRbAufAAb6zkRlw0DBPSHDoY
Rupesh house,Hindu temple,Hindu temple,"JFV6+Q68, Suryabinayak, Nepal",Suryabinayak,27.6444183,85.460583,5,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqkZkGLVP1n2tyuQ9TrOd_GtUsI0x88edtwtdYW-ycD1nyRlj0J4p8-4g4PaQWCBpSUPNTdhlstkgJygNMohYF9at3P1XOqL2LEWNqGwGm9ZwdX7IBBSt2IB7ZAyhIs3M6n80r2w=w408-h543-k-no,,https://www.google.com/maps/search/?api=1&query=Rupesh%20house&query_place_id=ChIJo_AYOTsP6zkRgPjq1oMsg4U
Bandeswori Devi,Hindu temple,Hindu temple,"JFV7+CHH, Suryabinayak, Nepal",Suryabinayak,27.6439056,85.4627904,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwTIt4AqWjFVmztPB1YrG8hPw21ST9ePgwehU4KG705QLZHFr7Bvn6RTywWaiAvPHWeuif0-8ZF2g8_ameTXn7LvX0WlZ26RV6hIKMyFxD69J3wQMCac7XPgh1ZeXOv0o6nwpnlpQ=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Bandeswori%20Devi&query_place_id=ChIJ53hmc6EP6zkRhrKgorhi6OQ
Dhungadol Guru Ganesh Temple,Hindu temple,Hindu temple,"JFW5+FP5, Suryabinayak, Nepal",Suryabinayak,27.6461451,85.4593608,4.3,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzSOIxr4Ph2ea-rVGbRJa_p85urChhXsPuuxy6VsPVslHzSa5Og4hGW481B0XhZkIeQRy6J-7hLcthyFofzazdk8LBJONowhFGhs5rFEPXYSUvMvmAFUSXwVT1he4ll9pyQrgaA=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Dhungadol%20Guru%20Ganesh%20Temple&query_place_id=ChIJ9SifXZMP6zkRdJKF_ylF6Z8
Panchakanya Devi Temple,Hindu temple,Hindu temple,"JFR7+4WM, Araniko Highway, Suryabinayak, Nepal",Suryabinayak,27.6403257,85.4647915,4,4,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyza5p21Yno11UY63uVNF-HfNmSZS3i70nod9zVUUJcqDIaNmT8lYi9itbKYUMLB-K7GFpgachJK8gE-x_9xE1qMDiQGPpHrVe4VSLhCYkve-494abVkn890nbwYGsBV1oAnC1GbQ=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Panchakanya%20Devi%20Temple&query_place_id=ChIJkb8-H5YP6zkRbzQ12V2CIPc
White goddess Temple,Hindu temple,Hindu temple,"MF26+2RX, Suryabinayak, Nepal",Suryabinayak,27.6501074,85.4621009,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UQpse4yRTPtS3KuibfKy6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.67943&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=White%20goddess%20Temple&query_place_id=ChIJJak8IwAP6zkRDGRW7QHEFT0
Kapildev Narayan Temple,Hindu temple,Hindu temple,"JFV6+3VC, Suryabinayak, Nepal",Suryabinayak,27.6426854,85.4621449,4.3,7,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5JasF69pHX_EFJ3TOIspc1px7LYK-1e0DqmO0KaCdK-CEmTMRWCvWnEFQz_bbY-JEeRjWYeAxEiDxbi_yoSs_sQKS75XNfBRabTzh0Aofnhv8ZtzdsWI_txj_WpfyReMsDLV0Hw=w408-h307-k-no,,https://www.google.com/maps/search/?api=1&query=Kapildev%20Narayan%20Temple&query_place_id=ChIJcxyey5UP6zkRsnAktTLzcAY
Suresh mahat home,Hindu temple,Hindu temple,"JFV6+C78, Suryabinayak, Nepal",Suryabinayak,27.6435353,85.4607133,0,0,,,https://www.google.com/maps/search/?api=1&query=Suresh%20mahat%20home&query_place_id=ChIJXdcIYwkP6zkRVXYpeFDipMg
️बागेश्वरी महादेवस्थान,Hindu temple,Hindu temple,"MF27+53F, Suryabinayak, Nepal",Suryabinayak,27.6506452,85.4623994,4.5,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GIZzrsIZGIUZmHc-g1MMCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.13535&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=%EF%B8%8F%E0%A4%AC%E0%A4%BE%E0%A4%97%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A5%80%20%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%A8&query_place_id=ChIJj1ZI4r4P6zkRoYkFtUEOMcI
इथुली फल्चा:,Hindu temple,Hindu temple,"MC8X+PPV, Unnamed Road, 44800, Nepal",Mahamanjushree Nagarkot,27.6668549,85.4492827,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4q8pr3MOvAbxiDtBfRpm6bP59SJ4NdLYxM_dmP7225-YmlARssaS7pVxk91WkZdxlEDznmPzwYMcovO75iNEsi9IIRYDR0HYOSZP_s1ECfxw-cRWXV-VUow54kzwHzjTixzux=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%87%E0%A4%A5%E0%A5%81%E0%A4%B2%E0%A5%80%20%E0%A4%AB%E0%A4%B2%E0%A5%8D%E0%A4%9A%E0%A4%BE%3A&query_place_id=ChIJDSgwsHEF6zkRvOYt32ED3gU
दक्षिणकाली मन्दिर,Hindu temple,Hindu temple,"Bhaktapur Nala Rd, Mahamanjushree Nagarkot, Nepal",Mahamanjushree Nagarkot,27.6686086,85.4713428,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvFJYxpT-TH2plx2M_7slA7KPqxRdZkS4QhTZumPxt4qX68szZVvK6RDHxY8QWhjmYKNHrs0eZNvICqfLnW9NWiymmsRXu2BZsQk47nqP9XY2X5zDIub2dSA1tI-oQIrWUoBcR=w408-h544-k-no,+977 984-0310000,https://www.google.com/maps/search/?api=1&query=%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A5%80%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0&query_place_id=ChIJaQdMdbsF6zkR6AXmSY0K7wY
रक्तकाली देवी,Hindu temple,Hindu temple,"MF4C+XPW, Suryabinayak, Nepal",Suryabinayak,27.6574951,85.4718373,5,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXnecDBTHw27BHtux4VV1MmtyP9bMGeELKTK07Us5Rr-JD5U973STMhe5GbJd9m3DN7wKXQ71askpEjA7ZX-gEoFl8RS_i1N0GwWTBhqRwXIHuoG4mUszYsUhJ41IUgRsq8b2v=w408-h725-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A5%80%20%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%80&query_place_id=ChIJiR8eKYQP6zkRPgVcdEqywKc
Brahmayani Temple,Hindu temple,Hindu temple,"Bramyani temple, Bhaktapur 44800, Nepal",Bhaktapur,27.6737714,85.4441349,4.5,55,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy_nNmaD_FTgcgfFY8akNpRl1vyHDW5ujwQMcTbIDBvh0tPfKGsoLAnWD-LBkJPrb_z-AZXeJAsI6V41kZr7p-XX93WK7Ga-gKWt_ESA7eir2EBjYsMjMBTt6N7gZ6ug6Jh1EeB=w408-h272-k-no,,https://www.google.com/maps/search/?api=1&query=Brahmayani%20Temple&query_place_id=ChIJzZzb3FEF6zkR49FW8kwS0kE
shiva temple sudal,Hindu temple,Hindu temple,"Masini’s Home, Bhaktapur, Nepal",Bhaktapur,27.6863198,85.4754882,4,4,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx4lh0zFtw1YFIWalGOpHgoOq3hHXhg118rP_TGkwbn5zyG6bMD_UsUU9MvYqfwVeCjkJQcJmZy1x4SmS689nqzyNvRWkysnbOShRUy5Dzu8mIOaJSgJF51OmySbpt70HSTbMQ=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=shiva%20temple%20sudal&query_place_id=ChIJqcZRxHQF6zkRJ_FV7ci5hbw
Shanti Bhairab Temple,Hindu temple,Hindu temple,"MF33+HH6, Suryabinayak, Nepal",Suryabinayak,27.6539191,85.4538857,3.8,4,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEBSfQNk_aLnjLr_mDz2YpJrSFimzpa1OFCfZhuahQp-3I7hxoAt2naMqw6dzgJ0GpXUEWd0zZAtKs1-uMz1T_7DWfN4opc0DqvSACok6HvU54_VTzSYObAQFypCk8zi0pd68=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Shanti%20Bhairab%20Temple&query_place_id=ChIJhwDiMvIP6zkRotIJG700y64
Degaina Ganesh Temple,Hindu temple,Hindu temple,"MCFR+FCM, Bhaktapur Nala Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6737099,85.441043,4.6,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwPKXoWEyiRygj0r6Sze0PiKmXTx5WHjYECZslgZZAZwGojZ1K7RYrUbKfTDYfcZYybUu03R0E7P6XXJPd73N7qLLKmGdlwpFPPXVB8rFx7EJtUuSg0m1-MNH15ciNS7uVMeH-d=w408-h890-k-no,+977 985-1044049,https://www.google.com/maps/search/?api=1&query=Degaina%20Ganesh%20Temple&query_place_id=ChIJWdyEcVIF6zkR5ouZBQ1KqQo
Chundevi pipalbot chagunarayan 9,Hindu temple,Hindu temple,"MF82+JVW, chundevi, Changunarayan 9, Nepal",Changunarayan,27.6666051,85.4521962,0,0,,,https://www.google.com/maps/search/?api=1&query=Chundevi%20pipalbot%20chagunarayan%209&query_place_id=ChIJK3bvOAAF6zkRpR7w4GHwOZQ
Chunadevi chautara panitanki( चुनदेवी चौतारा चागुनारायण ९),Hindu temple,Hindu temple,"Changunarayan, 9, Nepal",Mahamanjushree Nagarkot,27.6660493,85.4514354,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fowa3dbug_n2Nmms8b4UQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.6658&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Chunadevi%20chautara%20panitanki(%20%E0%A4%9A%E0%A5%81%E0%A4%A8%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%80%20%E0%A4%9A%E0%A5%8C%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%BE%20%E0%A4%9A%E0%A4%BE%E0%A4%97%E0%A5%81%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%20%E0%A5%AF)&query_place_id=ChIJBcBrSQAF6zkRRAh5rGH2zos
वनदेवी मन्दिर,Hindu temple,Hindu temple,"JCVP+669, Doleshwor Mahadev Rd, Suryabinayak, Nepal",Suryabinayak,27.643811,85.43685,0,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywitRwWFMxKwB9PUJ3dH9K8eRfeUMnVTjDUcdZjUx8Ub3v-iB2YJMMmQUQrYe8Ho4H8feswc-jcZQj1tksYI-WR9wWB-Yixj74yijbUk23pW53s8XI6E7n0OWk51CmIzbmcgfWpKGjtjIu=w408-h725-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%B5%E0%A4%A8%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%80%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0&query_place_id=ChIJY2WSNAAR6zkR7Zblysi5Jmg
DREAM,Hindu temple,Hindu temple,"MC4J+54W, Suryabinayak, Nepal",Suryabinayak,27.6554802,85.4303427,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=omXDQvoOcA8MmubrAm75iQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.31676&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=DREAM&query_place_id=ChIJNS2hFgAR6zkROBt1hEugKIM
Chandrabinayak Ganesh Mandir,Hindu temple,Hindu temple,"JCVM+7GJ, Doleshor Path, Suryabinayak, Nepal",Suryabinayak,27.6432201,85.4337528,4.7,12,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8nJaDFcSjQ-LhQGpcTRD_u9EGqOhfJePVR7KhHCuS93vsOL-xOhmEDt8eUEsvcsCB8wggd9oO_6WzlyhV4BRUfOb5ey6T6B-8HkeaAvV_7lfofHDne5lYdSnwmHodPfrERkJ_=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Chandrabinayak%20Ganesh%20Mandir&query_place_id=ChIJT_kzwB4Q6zkR2dCXezfJxHY
Suryabinayak Sheshshayi Narayan,Hindu temple,Hindu temple,"MC4F+MCH, Suryabinayak, Nepal",Suryabinayak,27.656685,85.4236193,4.5,6,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwL9WNDGItqlaRcXiPhm6827C-ztjeBes_18caqBGYPKmWYFCim5hnO_aap8QOspjKtVJ9Asv1S2jHpHwvy35OEFIWYaTzrgwEQSGFTEmzTCA9Kb644XN16A2QRPn8WBlvyUlx0=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Suryabinayak%20Sheshshayi%20Narayan&query_place_id=ChIJW7ppVeoR6zkRv_dPqP5fcJs
Suryabinayak,Hindu temple,Hindu temple,"MC5F+7PH, Suryabinayak, Nepal",Suryabinayak,27.6581959,85.4243502,5,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSziKifniCCs_S4Usz0eEw2NPryp5eXByT1GrbeoDrI3fsvqV8gJ8v5sfEYGUxiWYAbM-3VUDjOg4cjSHLE0u7GiK69OrnRGXbaRjhIMsbs6eRUGeDinTP5t6aHmK4_V0G3o-36xYUWn61ZV=w408-h725-k-no,,https://www.google.com/maps/search/?api=1&query=Suryabinayak&query_place_id=ChIJk1aNZgAR6zkRW0o2n8bi6zM
नवग्रह,Hindu temple,Hindu temple,"JCQQ+C95, Suryabinayak, Nepal",Suryabinayak,27.638501,85.4383888,4,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwT2FU28Sg9OVVJPJCnaA_Zj73ud9h7NB6hSM1_fEo-eqtOwowKiloJRaAYsCo5fYuMbjtrpuZ4ZaExRe7CeMTOPC7TYOrrVpljGMe_40KN2odgavzcVfVEebUv5c_dO28QWQA=w485-h240-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%A8%E0%A4%B5%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%B9&query_place_id=ChIJj3uCuJYP6zkROZamm8zjw4k
Narayaneshwor Mahadev,Hindu temple,Hindu temple,"PC6F+2P3, Changunarayan 44600, Nepal",Changunarayan,27.710032,85.4241647,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyw8lZzxZbUKOpuyggKUx-x1qghfK9S8AfStavQH-Vu6WYF8rmA4YqJg-nRx_rPel8l1WjJYVnzHuXNP3vi8k2SspepjohMJBjBBCHNO76EF7tOdAsD8mxUrhK_NY6mOqMrDYrs5PuPxB1-=w408-h307-k-no,+977 986-0335245,https://www.google.com/maps/search/?api=1&query=Narayaneshwor%20Mahadev&query_place_id=ChIJjRyqHwAb6zkRG7Jo6NJop58
Devithaan,Hindu temple,Hindu temple,"PC78+GG2, Changunarayan 44600, Nepal",Changunarayan,27.7137563,85.4162633,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyIEmcK_P1o_QbBLpO_AczOE-G0Ju5jVhkuDclg5dOouvvAtuZ52fbnGT1INuXB1FrEGpa7vsPL0Huj21OxEZSuZW3C3oHpMJ1tHW-RQnBfB-qBtv-TtYKdqzDY-V6VGiTPztQJrQ=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Devithaan&query_place_id=ChIJM-zFPAAb6zkRfYWUQWN1Tzs
Nepal engineering college Saraswati temple,Hindu temple,Hindu temple,"PC58+Q9H, Changunarayan 44600, Nepal",Changunarayan,27.7094422,85.4159856,5,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxBGXhhMq5Jqwv8IUsv2DSvQWWWYZJaOHXkUh8OmqyinWsPv9TLsMR1GxD35OB_X5zrhiPRk3Z9GSHihjTWSFMn8Jg7BjMGFd6tsQod8dyj1M6kNqLFBGhG3ALRsiW4fZnggXTR=w532-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Nepal%20engineering%20college%20Saraswati%20temple&query_place_id=ChIJ5YT_NwIb6zkR00lez0thrDg
Townfullbari Bandevi Temple,Hindu temple,Hindu temple,"PC59+JJ, Changunarayan 44600, Nepal",Changunarayan,27.709824,85.4189563,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VW7c3ICTKSSFW9ks_l3k6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.543089&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Townfullbari%20Bandevi%20Temple&query_place_id=ChIJV-Q0aAAb6zkRMl_k3NmRY7U
Doleshwor Mahadev,Hindu temple,Hindu temple,"PC78+QQH, Changunarayan 44600, Nepal",Changunarayan,27.7156719,85.4172967,5,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bjx5-NG1uddBwJAGzKpJig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.44289&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Doleshwor%20Mahadev&query_place_id=ChIJ4x6iRgAb6zkR3SckFyn5vFw
सुन्दरीदेवी कालिकामाता,Hindu temple,Hindu temple,"PC26+QW9, Unnamed Road, Changunarayan 44600, Nepal",Changunarayan,27.7019211,85.4123512,5,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I3FfnLOaVTHiPDHX8rQYhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.83217&pitch=0&thumbfov=100,+977 980-8105068,https://www.google.com/maps/search/?api=1&query=%E0%A4%B8%E0%A5%81%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%B0%E0%A5%80%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%80%20%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A4%BE&query_place_id=ChIJo7yxbGQb6zkR99pR-UjYT0I
Dakshin Barahi Temple,Hindu temple,Hindu temple,"M99P+69W, Anantalingeshwar, Nepal",Anantalingeshwar,27.6681075,85.3859485,4.5,116,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzT3Oih0urs7rnF4KgxkNhmEjQHg_3UCA3yE75urKAAsTzIDbeOzcx_vMyn3SmxlLrl0J765fgV9HVa1JGOPWojTjnbGogOwpaHUrGLqwaR7TIF2pQCFFEbnO8GLmVbGtmD9HLSpg=w408-h547-k-no,,https://www.google.com/maps/search/?api=1&query=Dakshin%20Barahi%20Temple&query_place_id=ChIJK6ZTdXoa6zkRHZGCbCR5S-Q
Saraswati Temple,Hindu temple,Hindu temple,"M96H+92F, Anantalingeshwar, Nepal",Anantalingeshwar,27.6609343,85.377534,4.4,26,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxlxQD5qHh3OHWmHyonIa-hDrULO0pzBFriDINqqIFUINL9Xx80tPf0xKykLSx-h-AH6TI_5t5FEGY8clQfdYL9AtikOOlLkTgUWw55cqtX6NA3rb1j2jdP5YytlkKhTkEDLQ32=w408-h725-k-no,+977 986-0017615,https://www.google.com/maps/search/?api=1&query=Saraswati%20Temple&query_place_id=ChIJXTGxZHUa6zkR8ZqlAwDjrHg
Khanal Tol,Hindu temple,Hindu temple,"M969+JWW, Anantalingeshwar, Nepal",Anantalingeshwar,27.6635125,85.3837081,4.8,5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKkA2T3leIjZg9ua-QSqevI6MkTDKDq9x5tHXSJ06-iTLgI3lb84Atp5qJebMo2EjqgK8tMRLcfwHbrGAf1EghvIGQwZtQ4oRr-zhEMCLIPaiL_CA4wKNCJ9f-v6m0wEiOM-eCOqAYBpwZ=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Khanal%20Tol&query_place_id=ChIJi-avYwAb6zkR_4X-vEp6Cdo
Radha Krishna Temple,Hindu temple,Hindu temple,"M98J+6C9, Anantalingeshwar, Nepal",Anantalingeshwar,27.6655486,85.3811062,4.6,14,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OQfs4HTb0yHBx0Q5U5vqzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.50151&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Radha%20Krishna%20Temple&query_place_id=ChIJ-e0wpHYa6zkR9LIGj6LqP4w
Temple,Hindu temple,Hindu temple,"M99F+9H6, Brihaspati Marg, Anantalingeshwar 44600, Nepal",Anantalingeshwar,27.668404,85.3738766,4.3,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyeohPCk_zq1BM4-jURCv98EjDqHHEk7atxf49ocdUTx6WlJNzHp4EugGOTgPp1mTcdMHUpdM4uty4E5eIUKT7M3s9Y8VxcQ8g8-kxEaLsgDAPStQK0ZC1c-Qxbiw5xyUeOsfkFaQ=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Temple&query_place_id=ChIJmdk5pgwa6zkReHHLuW2PQjg
रामेश्वर मन्दिर (अग्नि उत्पत्ति भएको ठाँउ),Hindu temple,Hindu temple,"M97P+4H2, Anantalingeshwar, Nepal",Anantalingeshwar,27.6630139,85.3863487,5,5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwmakwWW9Bm-BuPFFtTZwTg47DlLBkXo8ZEZmqK-AqpyOGtS-w9-e43fyRn2mlnNiOQMiNCuqVUjgYwW_FTzpYNqhkqbiQVzAM5OoSMLvjyWI9Z_Z0EPAm6ZqTBEeHuJj_E28o1IiQtV2iY=w408-h540-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0%20(%E0%A4%85%E0%A4%97%E0%A5%8D%E0%A4%A8%E0%A4%BF%20%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%AA%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BF%20%E0%A4%AD%E0%A4%8F%E0%A4%95%E0%A5%8B%20%E0%A4%A0%E0%A4%BE%E0%A4%81%E0%A4%89)&query_place_id=ChIJ6718RgAb6zkR1MZ3YuiKK4U
Hanumanteshwor shiva mandir,Hindu temple,Hindu temple,"M99J+M5P, Gaurishankar marga, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6692188,85.3804539,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzFUzExy33GVv31oAeq6J1tj5p0YgEyvosxvfeBbbIx1ufFVE3i2BoA_p_qznAOSnvXH6iiXTVbzJC9Acpi1rNE13UH39qfg4IV9Jc4yBoIL90Hjy1GdDOO-d1fuDiDrwxzBck=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Hanumanteshwor%20shiva%20mandir&query_place_id=ChIJaWGcWwAb6zkR_thA7YnUnD0
Ganesh Temple,Hindu temple,Hindu temple,"M98M+J6P, Anantalingeshwar, Nepal",Anantalingeshwar,27.6665847,85.3830913,4.4,18,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbtpyxTxltWCg0E_5Sgubqnallsv7mkuIzCNiBNwxRklZF4CaElmqeIUmYdDbKuENy1TVQP4RITZfcItirDCk5TaH-pSTvGenpQNmgn_t8sX5WnxI1a4nGlhlVSfUL13Yy7NY9=w408-h725-k-no,,https://www.google.com/maps/search/?api=1&query=Ganesh%20Temple&query_place_id=ChIJP-NOK3Ea6zkRbO-Xk0yfKG0
